Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,average
rt/frontend/simple/src/test/java/org/apache/cxf/frontend/spring/AbstractSimpleFrontendSpringTest.java,0,0,38,0,0,0,0,0,0,7,0,0,0,3.461538462
systests/src/test/java/org/apache/cxf/systest/handlers/TestSOAPHandler.java,4,328,0,0,0,0,0,0,0,0,0,0,0,25.53846154
systests/uncategorized/src/test/java/org/apache/cxf/systest/mtom_feature/Server.java,0,46,0,0,0,0,0,0,2,0,0,0,0,3.692307692
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/model/FilterProviderInfo.java,0,0,0,0,0,0,68,0,10,24,0,0,0,7.846153846
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/JweDecryptionOutput.java,0,0,0,0,0,0,0,45,45,0,0,0,0,6.923076923
systests/tracing/src/test/java/org/apache/cxf/systest/jaxrs/tracing/htrace/HasSpan.java,0,0,0,0,0,0,0,0,70,70,0,0,0,10.76923077
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/service/AddNumbersSubException.java,0,0,0,0,0,0,38,0,6,0,0,0,0,3.384615385
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/GenericBookServiceInterface.java,0,0,0,0,0,0,0,0,28,0,0,0,0,2.153846154
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/inherit/B.java,0,0,0,0,0,0,6,0,6,0,0,0,0,0.923076923
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/util/MessageFlow.java,0,516,10,90,0,0,4,7,128,14,6,0,0,59.61538462
systests/cdi/cdi-owb/cdi-multiple-apps-owb/src/test/java/org/apache/cxf/systest/jaxrs/cdi/jetty/JettyWarTest.java,0,0,0,0,0,0,0,0,49,3,0,0,0,4
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/uri/ResolveEndpointFailedException.java,0,43,0,0,1,0,44,0,0,0,0,0,0,6.769230769
systests/transports/src/test/java/org/apache/cxf/systest/http/TrustHandler.java,0,59,0,0,0,6,0,59,0,0,0,0,0,9.538461538
core/src/main/java/org/apache/cxf/headers/HeaderManager.java,0,0,0,0,0,0,26,0,4,0,0,0,0,2.307692308
core/src/main/java/org/apache/cxf/interceptor/InFaultChainInitiatorObserver.java,0,0,0,0,0,0,83,0,12,0,0,1,0,7.384615385
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/JweDecryptionOutput.java,0,0,0,0,0,0,0,0,39,0,5,0,0,3.384615385
systests/src/test/java/org/apache/cxf/systest/type_test/soap/SOAPRpcLitClientTypeTest.java,0,222,0,0,0,0,0,0,0,0,0,0,0,17.07692308
rt/bindings/corba/src/test/java/org/apache/cxf/binding/corba/CorbaBindingTest.java,0,8,0,0,0,0,0,0,28,10,0,0,0,3.538461538
systests/transport-jms/src/test/java/org/apache/cxf/jms/testsuite/testcases/SOAPJMSTestSuiteTest.java,0,0,456,912,0,249,99,0,88,30,0,0,0,141.0769231
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/InterfaceInheritTestImpl.java,0,40,0,0,0,0,0,0,0,0,0,0,0,3.076923077
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssec10/client/UTPasswordCallback.java,0,0,73,1,6,0,70,0,0,0,0,0,0,11.53846154
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/tl/RequestDispatcherImpl.java,0,0,0,0,0,0,0,49,0,0,0,0,0,3.769230769
systests/transport-jms/src/test/java/org/apache/cxf/jms/testsuite/services/Test1101Impl.java,0,0,39,78,0,0,0,0,2,0,0,0,0,9.153846154
integration/jca/src/main/java/org/apache/cxf/jca/outbound/CXFConnectionFactory.java,0,0,0,0,48,0,0,0,20,0,0,0,0,5.230769231
rt/management/src/main/java/org/apache/cxf/tracing/TracerHeaders.java,0,0,0,0,0,0,0,0,27,0,0,0,0,2.076923077
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssec10/server/UserNameOverTransportRestricted.java,0,0,31,0,0,0,0,0,9,0,0,0,0,3.076923077
integration/jca/src/main/java/org/apache/cxf/jca/inbound/DispatchMDBActivationSpec.java,45,0,0,0,0,0,0,0,6,0,0,0,0,3.923076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/XMLSourceTest.java,145,145,0,0,0,0,0,0,0,0,0,0,0,22.30769231
distribution/src/main/release/samples/jax_rs/websocket_osgi/src/main/java/demo/jaxrs/server/Order.java,0,0,0,0,0,0,0,0,69,3,0,0,0,5.538461538
rt/core/src/main/java/org/apache/cxf/databinding/source/mime/MimeAttribute.java,0,0,0,0,0,0,37,0,0,0,0,0,0,2.846153846
integration/tracing/tracing-brave/src/main/java/org/apache/cxf/tracing/brave/jaxrs/BraveTracerContextClassProvider.java,0,0,0,0,0,0,0,0,0,29,0,0,0,2.230769231
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/policy/RM12PolicyWsdlTest.java,0,0,0,0,0,0,147,2,40,4,0,0,0,14.84615385
rt/rs/security/sso/oidc/src/test/java/org/apache/cxf/rs/security/oidc/idp/JPAOidcUserSubjectTest.java,0,0,0,0,0,0,0,0,128,10,2,0,0,10.76923077
maven-plugins/codegen-plugin/src/main/java/org/apache/cxf/maven_plugin/WsdlOptionLoader.java,36,201,0,0,212,0,0,0,0,0,0,0,0,34.53846154
rt/rs/extensions/reactivestreams/src/main/java/org/apache/cxf/jaxrs/reactivestreams/server/AbstractReactiveInvoker.java,0,0,0,0,0,0,0,0,0,67,0,0,0,5.153846154
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/x509/SHA512PolicyLoader.java,0,0,0,0,0,0,0,0,117,1,2,0,0,9.230769231
api/src/main/java/org/apache/cxf/management/annotation/ManagedNotification.java,0,0,0,0,42,0,42,0,0,0,0,0,0,6.461538462
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JweWriterInterceptor.java,0,0,0,0,0,0,0,133,133,0,0,0,0,20.46153846
systests/src/test/java/org/apache/cxf/systest/coloc/AbstractColocTest.java,0,124,0,0,0,0,0,0,0,0,0,0,0,9.538461538
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/binding/soap/JaxWsSoapBindingConfiguration.java,15,0,0,0,0,0,0,0,8,0,0,0,0,1.769230769
rt/bindings/soap/src/test/java/org/apache/cxf/binding/soap/RPCOutInterceptorTest.java,0,0,1,0,8,0,0,0,8,6,0,0,0,1.769230769
rt/features/clustering/src/main/java/org/apache/cxf/clustering/RetryStrategy.java,0,0,0,0,78,0,3,0,13,0,0,0,0,7.230769231
distribution/src/main/release/samples/ws_security/interopfest/wssec11/src/main/java/interop/client/KeystorePasswordCallback.java,69,0,0,0,0,69,0,0,0,0,0,0,0,10.61538462
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/AegisReader.java,0,4,0,0,0,0,0,0,2,0,0,0,0,0.461538462
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/RETRIEVE.java,0,33,0,0,0,0,0,0,0,0,0,0,0,2.538461538
systests/cdi/cdi-weld/cdi-no-apps-weld/src/test/java/org/apache/cxf/systest/jaxrs/cdi/tomcat/TomcatWarTest.java,0,0,0,0,0,0,0,0,50,3,2,0,0,4.230769231
distribution/src/main/release/samples/configuration_interceptor/src/main/java/demo/stream/client/Client.java,0,0,0,52,0,0,2,0,10,13,0,0,0,5.923076923
systests/src/test/java/org/apache/cxf/systest/jaxrs/security/JAXRSHttpsBookTest.java,100,100,0,0,0,0,0,0,0,0,0,0,0,15.38461538
distribution/src/main/release/samples/restful_http_binding/src/main/java/demo/restful/client/Client.java,0,0,0,41,41,0,0,0,0,0,0,0,0,6.307692308
rt/bindings/object/src/test/java/org/apache/cxf/binding/object/ObjectBindingTest.java,0,0,0,0,0,0,6,0,180,0,0,0,0,14.30769231
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/lifecycle/PerRequestResourceProvider.java,0,66,17,0,0,0,29,0,22,10,0,0,0,11.07692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/SourceProvider.java,31,66,91,13,32,0,34,75,85,1,0,2,0,33.07692308
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/AbstractSpringConfiguredAutoRewriteSoapAddressTest.java,0,0,64,0,0,0,5,0,5,2,0,0,0,5.846153846
distribution/src/main/release/samples/sts_issue_operation/src/main/java/demo/sts/provider/cert/CertificateVerifier.java,0,0,188,188,0,0,0,0,0,0,0,0,0,28.92307692
rt/bindings/soap/src/test/java/org/apache/cxf/binding/soap/RPCInInterceptorTest.java,0,0,1,0,12,0,0,0,6,6,0,0,0,1.923076923
systests/transport-jms/src/test/java/org/apache/cxf/jms/testsuite/services/Test0010Impl.java,0,0,39,78,0,0,0,0,2,0,0,0,0,9.153846154
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/parts/StaxServer.java,0,0,0,0,0,0,47,0,0,0,0,0,0,3.615384615
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssc/PingServiceImpl.java,0,0,0,0,0,0,52,0,4,1,0,0,0,4.384615385
api/src/main/java/org/apache/cxf/message/Attachment.java,0,2,0,0,0,0,49,0,0,0,0,0,0,3.923076923
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/AbstractEndpoint.java,0,0,0,1,0,24,0,0,20,0,0,0,0,3.461538462
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/CachingMessageBodyReader.java,0,0,0,0,0,0,101,0,25,0,0,2,0,9.846153846
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/ext/search/PrimitiveStatement.java,0,49,8,0,49,0,0,0,0,0,0,0,0,8.153846154
services/sts/sts-core/src/main/java/org/apache/cxf/sts/cache/DefaultInMemoryTokenStore.java,0,0,0,129,106,8,0,0,2,0,11,0,0,19.69230769
services/sts/sts-core/src/main/java/org/apache/cxf/sts/event/STSFailureEvent.java,0,0,0,0,0,0,27,0,2,0,27,0,0,4.307692308
rt/javascript/src/test/java/org/apache/cxf/javascript/AnyTest.java,6,7,0,2,181,0,0,0,0,0,0,0,0,15.07692308
rt/bindings/http/src/test/java/org/apache/cxf/binding/http/bare/UserService.java,0,0,0,0,36,0,0,0,0,0,0,0,0,2.769230769
systests/rs-http-sci/src/test/java/org/apache/cxf/jaxrs/servlet/jetty/JettyEmptyPathApplicationTest.java,0,0,0,0,0,0,0,71,12,3,0,3,0,6.846153846
core/src/main/java/org/apache/cxf/bus/managers/CXFBusLifeCycleManager.java,0,0,0,0,0,0,116,0,22,4,0,0,0,10.92307692
api/src/test/java/org/apache/cxf/service/model/MessageInfoTest.java,0,0,0,0,0,0,70,0,0,0,0,0,0,5.384615385
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/GreeterTest.java,0,0,0,0,0,0,2,0,16,4,0,38,0,4.615384615
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/custom/service/ServiceException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,2.461538462
systests/transport-jms/src/test/java/org/apache/cxf/jms/testsuite/services/Test1002Impl.java,0,0,39,78,0,0,0,0,2,0,0,0,0,9.153846154
rt/core/src/main/java/org/apache/cxf/bus/extension/XmlExtensionFragmentParser.java,0,0,0,0,83,0,83,0,0,0,0,0,0,12.76923077
rt/transports/jms/src/test/java/org/apache/cxf/transport/jms/uri/URIConfiguredConduitTest.java,0,0,0,0,0,0,120,0,9,19,0,0,0,11.38461538
rt/rs/security/sso/saml/src/test/java/org/apache/cxf/rs/security/saml/sso/EHCacheUtilTest.java,0,0,0,0,0,0,58,0,16,9,59,0,0,10.92307692
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spring/JaxRsProxyClientConfiguration.java,0,0,0,0,0,0,0,0,71,9,0,0,0,6.153846154
rt/wsdl/src/main/java/org/apache/cxf/wsdl/service/factory/ReflectionServiceFactoryBean.java,0,0,0,0,0,0,2577,38,166,14,19,11,0,217.3076923
systests/transports/src/test/java/org/apache/cxf/systest/http_jetty/continuations/HelloWorker.java,0,67,0,0,0,0,0,0,14,0,0,0,0,6.230769231
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaOctetSequenceEventProducer.java,0,0,0,0,0,0,0,0,10,0,0,0,0,0.769230769
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/DirectKeyJweDecryption.java,0,0,0,0,0,0,0,0,32,0,0,0,0,2.461538462
rt/core/src/test/java/org/apache/cxf/bus/extension/MyResourceService.java,0,0,46,0,0,0,0,0,0,0,0,0,0,3.538461538
core/src/main/java/org/apache/cxf/endpoint/Server.java,0,0,0,0,0,0,37,0,10,0,0,0,0,3.615384615
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/renew/Server.java,0,0,0,0,46,0,0,0,0,0,0,46,0,7.076923077
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jws/JwsSignatureProvider.java,0,0,0,0,0,0,0,0,31,0,0,0,0,2.384615385
tools/corba/src/test/java/org/apache/cxf/tools/corba/utils/TestWSDLCorbaWriterImpl.java,0,0,0,0,26,0,0,0,38,19,0,0,0,6.384615385
tools/validator/src/test/java/org/apache/cxf/tools/validator/internal/Stax2DOMTest.java,0,66,0,0,0,0,5,0,6,7,0,0,0,6.461538462
distribution/src/main/release/samples/jaxws_async/src/demo/hw/client/TestAsyncHandler.java,0,0,0,45,0,0,0,0,0,0,0,0,0,3.461538462
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/action/ActionTest.java,0,0,0,0,0,0,222,60,247,330,87,6,0,73.23076923
rt/bindings/xml/src/test/java/org/apache/cxf/binding/xml/interceptor/XMLFaultOutInterceptorTest.java,0,0,0,0,0,0,0,0,12,11,0,0,0,1.769230769
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/BookContinuationStore.java,0,143,15,4,0,140,149,9,143,2,0,0,0,46.53846154
systests/transports/src/test/java/org/apache/cxf/systest/jms/Server.java,0,132,132,0,0,0,0,0,0,0,0,0,0,20.30769231
tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/ScopeNameCollection.java,0,0,0,0,4,0,0,0,14,0,0,0,0,1.384615385
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/coverage_checker/DefaultCryptoCoverageCheckerTest.java,0,0,0,0,0,484,484,0,0,0,0,0,0,74.46153846
services/wsn/wsn-core/src/test/java/org/apache/cxf/wsn/WsnBrokerTest.java,0,0,0,255,117,0,0,5,100,14,0,0,0,37.76923077
systests/transports/src/test/java/org/apache/cxf/systest/http/StatefulGreeterImpl.java,0,0,96,0,0,0,0,0,17,0,0,0,0,8.692307692
distribution/src/main/release/samples/wsdl_first_dynamic_client/src/main/java/demo/hw/server/Server.java,0,0,0,43,0,0,0,0,0,5,0,0,0,3.692307692
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/jaas/JAASTest.java,0,0,0,0,0,0,0,416,180,9,2,152,0,58.38461538
systests/microprofile/client/tracing/src/test/java/org/apache/cxf/systest/microprofile/rest/client/tracing/brave/BraveTracingTest.java,0,0,0,0,0,0,0,0,0,0,190,75,0,20.38461538
rt/rs/extensions/search/src/main/java/org/apache/cxf/jaxrs/ext/search/SearchParseException.java,0,0,0,0,0,41,2,0,0,0,0,0,0,3.307692308
tools/wsdlto/frontend/jaxws/src/test/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/processor/internal/mapper/InterfaceMapperTest.java,0,0,0,0,0,0,0,0,8,9,0,0,0,1.307692308
rt/rs/description-common-openapi/src/main/java/org/apache/cxf/jaxrs/common/openapi/SwaggerProperties.java,0,0,0,0,0,0,0,0,0,0,67,0,0,5.153846154
testutils/src/main/java/org/apache/cxf/customer/book/GetAnotherBook.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0.153846154
api/src/main/java/org/apache/cxf/attachment/QuotedPrintableDecoderStream.java,0,0,0,0,111,0,111,0,0,0,0,0,0,17.07692308
tools/javato/ws/src/main/java/org/apache/cxf/tools/java2wsdl/processor/internal/AntGenerator.java,0,0,0,0,8,0,0,5,14,0,0,0,0,2.076923077
rt/management/src/main/java/org/apache/cxf/management/interceptor/PersistInInterceptor.java,0,82,0,2,0,0,0,0,2,0,0,0,0,6.615384615
systests/transports/src/test/java/org/apache/cxf/systest/https/clientauth/ClientAuthTest.java,0,0,0,0,0,0,0,246,170,249,196,0,0,66.23076923
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/JweJsonEncryptionEntry.java,0,0,0,0,0,0,0,0,61,2,5,0,0,5.230769231
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/JAXWSMethodDispatcher.java,0,42,0,0,18,0,7,0,14,2,0,0,0,6.384615385
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/model/wadl/WadlElement.java,0,32,32,0,0,0,0,0,0,0,0,0,0,4.923076923
systests/uncategorized/src/test/java/org/apache/cxf/systest/nested_callback/Server.java,0,48,0,0,0,0,0,0,10,0,0,0,0,4.461538462
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/client/spec/ClientRequestFilterInterceptor.java,0,0,0,0,0,83,83,0,0,0,0,0,0,12.76923077
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/servlet/NettyHttpServletRequest.java,0,0,0,0,0,0,475,0,24,5,32,0,0,41.23076923
rt/ws/security/src/main/java/org/apache/cxf/ws/security/trust/STSTokenRetriever.java,0,0,0,0,0,0,0,0,321,0,9,0,0,25.38461538
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/grants/code/JwtRequestCodeGrant.java,0,0,0,0,0,0,0,141,89,2,0,0,0,17.84615385
common/common/src/main/java/org/apache/cxf/common/util/SystemPropertyAction.java,0,0,0,82,82,0,0,0,0,0,0,0,0,12.61538462
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/utils/CorbaFixedAnyImplGenerator.java,0,0,0,0,0,0,0,0,0,0,0,276,0,21.23076923
rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/json/JSONProviderTest.java,0,0,0,0,1219,118,483,188,849,177,10,10,0,234.9230769
systests/src/test/java/org/apache/cxf/systest/ws/rm/DecoupledClientServerTest.java,0,164,0,0,0,0,0,0,0,0,0,0,0,12.61538462
rt/frontend/jaxws/src/test/jaxws22/org/apache/cxf/transport/http_jaxws_spi/JAXWSHttpSpiTransportFactoryTest.java,0,82,0,0,4,0,4,82,0,0,0,0,0,13.23076923
distribution/src/main/release/samples/configuration_interceptor/src/main/java/demo/stream/server/Server.java,0,0,0,42,0,0,0,0,0,11,0,0,0,4.076923077
tools/common/src/main/java/org/apache/cxf/tools/common/extensions/soap/SoapHeader.java,0,0,0,0,26,0,0,0,0,0,0,0,0,2
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/sts_sender_vouches/SVSubjectProvider.java,0,0,0,0,0,0,54,0,29,0,0,0,0,6.384615385
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/WrapperClassGenerator.java,50,103,17,47,15,29,30,4,69,8,0,154,0,40.46153846
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/httpget/MyEnum.java,0,23,0,0,0,0,23,0,0,0,0,0,0,3.538461538
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/TestHandlerBase.java,0,208,0,0,2,0,6,0,82,8,0,0,0,23.53846154
rt/rs/security/xml/src/main/java/org/apache/cxf/rs/security/saml/authorization/ClaimsAuthorizingFilter.java,0,0,0,53,0,0,17,4,9,57,0,0,0,10.76923077
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/HandlerServer.java,0,55,0,0,9,0,0,0,8,0,0,0,0,5.538461538
systests/uncategorized/src/test/java/org/apache/cxf/systest/factory_pattern/ManualNumberImpl.java,0,52,0,0,0,0,0,0,8,0,0,0,0,4.615384615
rt/security-saml/src/main/java/org/apache/cxf/rt/security/saml/xacml/CXFMessageParser.java,0,0,0,0,0,0,0,97,6,1,0,0,0,8
systests/src/test/java/org/apache/cxf/systest/ws/security/Server.java,0,49,0,0,0,0,0,0,0,0,0,0,0,3.769230769
api/src/main/java/org/apache/cxf/security/SecurityContext.java,0,0,0,0,0,0,31,0,0,0,0,0,0,2.384615385
core/src/main/java/org/apache/cxf/attachment/MimeBodyPartInputStream.java,0,0,0,0,0,0,277,0,58,4,4,2,6,27
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/WellKnownService.java,0,0,0,0,0,0,0,0,0,0,38,0,0,2.923076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/index/TestBean.java,0,23,0,0,0,0,0,0,0,0,0,0,0,1.769230769
rt/security/src/main/java/org/apache/cxf/rt/security/utils/SecurityUtils.java,0,0,0,0,0,0,0,176,65,0,0,0,0,18.53846154
systests/cdi/cdi-owb/cdi-no-apps-owb/src/test/java/org/apache/cxf/systest/jaxrs/cdi/tomcat/TomcatWarTest.java,0,0,0,0,0,0,0,0,47,3,0,0,0,3.846153846
api/src/main/java/org/apache/cxf/staxutils/DelegatingXMLStreamWriter.java,0,0,0,0,167,0,167,0,0,0,0,0,0,25.69230769
rt/rs/description-swagger/src/main/java/org/apache/cxf/jaxrs/swagger/Swagger2Customizer.java,0,0,0,0,0,0,0,0,229,11,2,0,0,18.61538462
rt/testsupport/src/main/java/org/apache/cxf/systest/servlet/GetMethodQueryWebRequest.java,0,43,43,0,0,0,0,0,0,0,0,0,0,6.615384615
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwt/JwtToken.java,0,0,0,0,0,0,0,0,73,0,6,0,0,6.076923077
distribution/src/main/release/samples/java_first_jaxws_factory_bean/src/main/java/demo/hw/client/Client.java,0,0,0,43,0,0,0,0,2,8,0,0,0,4.076923077
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/builders/SecurityContextTokenBuilder.java,92,0,24,10,24,0,92,0,0,0,0,0,0,18.61538462
rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/soap/RetransmissionQueueImplTest.java,38,2,24,23,6,38,136,0,134,24,16,2,0,34.07692308
integration/spring-boot/autoconfigure/src/test/java/org/apache/cxf/spring/boot/autoconfigure/CxfAutoConfigurationTests.java,0,0,0,0,0,0,0,0,114,114,0,0,0,17.53846154
rt/frontend/jaxws/src/main/jaxws22/org/apache/cxf/transport/http_jaxws_spi/HttpHandlerImpl.java,0,68,0,0,0,0,3,71,0,0,0,0,0,10.92307692
api/src/main/java/org/apache/cxf/interceptor/BareInInterceptor.java,0,0,0,0,155,0,155,0,0,0,0,0,0,23.84615385
api/src/main/java/org/apache/cxf/staxutils/W3CDOMStreamReader.java,0,0,0,0,435,0,435,0,0,0,0,0,0,66.92307692
core/src/test/java/org/apache/cxf/bus/managers/EndpointResolverRegistryImplTest.java,0,0,0,0,0,0,261,0,64,13,0,0,0,26
distribution/src/main/release/samples/ws_security/ut_sign/src/main/java/demo/wssec/server/UTPasswordCallback.java,0,73,5,0,0,0,68,0,0,0,0,0,0,11.23076923
services/sts/sts-core/src/test/java/org/apache/cxf/sts/token/provider/SAMLProviderActAsTest.java,0,0,0,233,0,0,18,17,367,47,0,4,0,52.76923077
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/AddNumbersServiceWithAnnotation.java,0,73,0,0,2,0,0,0,10,1,0,0,0,6.615384615
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JPolicyAsserter.java,0,0,0,0,0,0,0,83,8,0,0,0,0,7
api/src/main/java/org/apache/cxf/ws/policy/AbstractPolicyInterceptorProvider.java,0,8,0,0,68,0,0,0,0,0,0,0,0,5.846153846
common/common/src/main/java/org/apache/cxf/common/commands/ResultBufferedCommand.java,0,0,0,0,65,0,0,0,0,0,0,0,0,5
rt/core/src/main/java/org/apache/cxf/clustering/spring/NamespaceHandler.java,0,0,2,0,30,0,0,0,0,0,0,0,0,2.461538462
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/AbstractSourcePayloadProvider.java,0,136,6,0,2,0,5,7,41,0,0,0,0,15.15384615
tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/VisitorBase.java,0,0,2,0,0,0,8,0,26,0,0,0,0,2.769230769
rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JsonWebKeysProvider.java,0,0,0,0,0,0,0,0,70,0,0,0,0,5.384615385
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/jsonp/AbstractJsonpOutInterceptor.java,0,0,51,0,51,0,0,0,0,0,0,0,0,7.846153846
common/common/src/test/java/org/apache/cxf/configuration/spring/SpringBeanQNameMapTest.java,0,6,0,0,83,0,0,0,0,0,0,0,0,6.846153846
rt/transports/http-osgi/src/test/java/org/apache/cxf/transport/http_osgi/OsgiTransportFactoryTest.java,0,88,88,0,0,0,0,0,0,0,0,0,0,13.53846154
common/common/src/main/java/org/apache/cxf/staxutils/DelegatingXMLStreamWriter.java,167,0,0,0,167,0,0,0,0,0,0,0,0,25.69230769
core/src/main/java/org/apache/cxf/service/ServiceModelVisitor.java,0,0,0,0,0,0,171,0,36,0,0,0,0,15.92307692
systests/uncategorized/src/test/java/org/apache/cxf/systest/cxf993/Cxf993Impl.java,0,32,0,0,0,0,0,0,2,0,0,0,0,2.615384615
rt/core/src/main/java/org/apache/cxf/transport/DestinationFactoryManagerImpl.java,18,67,12,0,140,0,0,0,0,0,0,0,0,18.23076923
