Class,Xerces-J_1_1_0,Xerces-J_1_2_0,Xerces-J_1_3_0,Xerces-J_1_4_0,Xerces-J_2_0_0,Xerces-J_2_1_0,Xerces-J_2_2_0,Xerces-J_2_3_0,Xerces-J_2_4_0,Xerces-J_2_5_0,Xerces-J_2_6_0,Xerces-J_2_7_0,Xerces-J_2_8_0,Xerces-J_2_9_0,Xerces-J_2_10_0,Xerces-J_2_11_0,Xerces-J_2_12_0,average
src/dom3/org/w3c/dom/NodeList.java,0,0,0,0,0,47,0,0,24,10,2,41,0,0,0,0,0,7.294117647
src/org/apache/xerces/dom3/Entity3.java,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,8
src/org/apache/xerces/xni/parser/XMLParseException.java,0,0,0,0,206,0,0,0,0,0,0,100,0,11,0,0,0,18.64705882
src/org/apache/wml/WMLHeadElement.java,73,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,8.882352941
src/org/w3c/dom/html/HTMLLegendElement.java,53,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5.588235294
src/org/apache/xerces/validators/datatype/YearMonthDatatypeValidator.java,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,14.11764706
src/org/apache/xerces/impl/xs/util/XSGrammarPool.java,0,0,0,0,0,0,0,0,0,98,2,72,0,27,19,0,0,12.82352941
src/org/apache/xerces/impl/dv/xs/AnyAtomicDV.java,0,0,0,0,0,0,0,0,0,0,0,41,0,11,0,0,0,3.058823529
src/org/apache/xerces/dom/DeferredProcessingInstructionImpl.java,11,4,0,0,11,1,0,1,0,0,0,69,0,11,0,0,0,6.352941176
src/org/w3c/dom/html/HTMLObjectElement.java,255,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,23.82352941
src/org/apache/xerces/impl/dv/xs/DoubleDV.java,0,0,0,0,133,2,0,182,10,0,0,101,54,11,2,0,0,29.11764706
src/org/apache/xerces/xs/datatypes/XSDouble.java,0,0,0,0,0,0,0,0,0,0,0,32,0,11,0,0,0,2.529411765
src/org/apache/xerces/impl/dtd/models/CMNode.java,0,0,0,0,169,0,0,0,0,0,0,69,0,11,29,0,0,16.35294118
src/org/apache/xerces/impl/dv/xs/BooleanDV.java,0,0,0,0,91,2,0,0,0,0,0,69,0,33,0,0,0,11.47058824
src/org/apache/xerces/util/ObjectFactory.java,0,0,0,0,348,270,64,98,162,0,0,534,0,0,0,0,0,86.82352941
src/org/apache/xerces/impl/xs/models/CMNodeFactory.java,0,0,0,0,0,0,0,187,0,0,0,70,0,14,30,0,0,17.70588235
src/org/apache/xerces/xs/datatypes/XSQName.java,0,0,0,0,0,0,0,0,0,0,0,35,0,11,0,0,0,2.705882353
src/org/apache/xerces/impl/dv/xs/EntityDV.java,0,0,0,0,92,4,0,0,0,0,0,69,0,11,0,0,0,10.35294118
src/org/apache/html/dom/HTMLBodyElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,72,2,11,0,0,0,8.705882353
src/org/apache/xerces/parsers/DTDParser.java,0,0,0,0,500,53,0,0,0,0,0,97,0,11,5,0,0,39.17647059
src/org/apache/xerces/dom/NodeIteratorImpl.java,397,0,13,0,10,12,0,6,0,0,0,69,0,11,0,0,0,30.47058824
src/org/apache/xerces/jaxp/DocumentBuilderFactoryImpl.java,40,64,20,39,83,2,0,0,0,0,0,172,0,92,0,0,0,30.11764706
src/org/apache/html/dom/HTMLInputElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/impl/dv/SchemaDVFactory.java,0,0,0,0,219,97,10,0,0,15,2,80,0,11,11,0,0,26.17647059
src/org/apache/xerces/impl/dtd/XMLSimpleType.java,0,0,0,0,207,2,0,0,0,0,0,71,0,11,0,0,0,17.11764706
src/org/apache/html/dom/HTMLAnchorElementImpl.java,56,0,2,0,2,0,0,0,0,5,0,72,2,11,0,0,0,8.823529412
src/org/apache/xerces/impl/XMLScanner.java,0,0,0,0,1249,92,15,52,23,155,47,185,0,11,18,2,31,110.5882353
src/org/apache/xerces/parsers/IntegratedParserConfiguration.java,0,0,0,0,0,0,292,13,124,89,0,67,0,11,0,0,0,35.05882353
src/whiteboard/org/apache/xerces/tree/ElementEx.java,138,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,16.23529412
src/org/apache/xerces/dom/DOMExceptionImpl.java,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176470588
src/org/apache/xerces/dom/events/MouseEventImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,6
src/org/apache/xerces/util/ErrorHandlerProxy.java,0,0,0,0,0,0,0,0,0,0,0,77,0,11,0,0,0,5.176470588
tests/schema/annotations/XSAttributeUseAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,324,11,0,0,0,19.70588235
tests/dom/serialization/Test.java,0,0,0,0,0,138,0,0,8,0,0,67,0,11,0,0,0,13.17647059
src/org/apache/xerces/validators/datatype/TimeDatatypeValidator.java,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,16.94117647
src/org/apache/xerces/impl/xs/psvi/XSIDConstraintDefinition.java,0,0,0,0,0,110,0,110,0,0,0,0,0,0,0,0,0,12.94117647
src/org/apache/xerces/dom/ProcessingInstructionImpl.java,41,6,0,0,9,25,0,12,0,0,0,77,0,11,34,0,0,12.64705882
src/javax/xml/parsers/DocumentBuilder.java,197,93,198,17,161,0,13,3,284,0,0,0,0,0,0,0,0,56.82352941
src/org/apache/xerces/impl/dv/dtd/XML11IDDatatypeValidator.java,0,0,0,0,0,0,0,116,0,11,0,69,0,11,3,0,0,12.35294118
src/org/w3c/dom/ranges/RangeException.java,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,4.588235294
src/org/apache/xerces/impl/xs/util/ObjectListImpl.java,0,0,0,0,0,113,0,113,0,0,0,0,0,0,115,0,0,20.05882353
src/org/apache/xerces/impl/xs/XSAnnotationImpl.java,0,0,0,0,0,0,0,0,0,203,6,69,28,12,28,0,0,20.35294118
samples/sax/DTDReader.java,0,0,171,0,171,0,0,0,0,0,0,0,0,0,0,0,0,20.11764706
src/whiteboard/org/apache/xerces/tree/DocumentEx.java,181,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,21.29411765
src/org/apache/xerces/dom/traversal/TreeWalkerImpl.java,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.88235294
src/org/apache/xerces/impl/dtd/models/ContentModelValidator.java,0,0,0,0,85,0,0,0,0,0,0,69,0,11,0,0,0,9.705882353
tests/schema/config/IgnoreXSIType_A_A_Test.java,0,0,0,0,0,0,0,0,0,0,0,0,157,11,0,0,0,9.882352941
src/org/apache/html/dom/SecuritySupport.java,0,0,0,0,0,0,0,0,0,0,0,148,0,13,28,0,0,11.11764706
src/dom3/org/w3c/dom/Comment.java,0,0,0,0,0,31,0,0,25,18,2,30,0,0,0,0,0,6.235294118
src/org/apache/xerces/xs/XSTypeDefinition.java,0,0,0,0,0,0,0,0,0,0,142,67,0,11,0,0,0,12.94117647
src/org/apache/xerces/jaxp/JAXPConstants.java,0,0,0,0,0,79,0,0,0,0,0,67,0,11,0,0,0,9.235294118
src/javax/xml/parsers/SAXParserFactory.java,201,93,329,0,293,0,0,0,254,0,0,0,0,0,0,0,0,68.82352941
src/org/apache/xerces/util/SecuritySupport.java,0,0,0,0,0,140,0,8,10,0,0,154,0,0,0,0,0,18.35294118
src/org/apache/xerces/util/SAXInputSource.java,0,0,0,0,0,0,0,0,0,0,0,161,0,11,0,0,0,10.11764706
src/org/apache/xerces/dom/AttrNSImpl.java,235,8,94,0,35,183,0,110,0,0,44,193,4,19,27,0,0,56
src/org/xml/sax/helpers/AttributeListImpl.java,542,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,50.11764706
src/org/apache/xerces/impl/dtd/models/SimpleContentModel.java,0,0,0,0,371,88,0,0,0,0,0,79,0,11,9,0,0,32.82352941
src/org/xml/sax/HandlerBase.java,694,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,62.47058824
src/org/apache/xerces/dom3/ls/ParseErrorEvent.java,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,3.647058824
src/whiteboard/org/apache/xerces/tree/XmlReadable.java,112,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,13.17647059
src/org/apache/xerces/domx/events/UIEvent.java,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.47058824
tests/schema/config/IgnoreXSIType_C_A_Test.java,0,0,0,0,0,0,0,0,0,0,0,0,163,11,0,0,0,10.23529412
src/org/apache/xerces/xs/XSModel.java,0,0,0,0,0,0,0,0,0,0,185,103,0,24,0,19,0,19.47058824
tests/schema/annotations/XSFacetAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,745,11,0,0,0,44.47058824
src/org/apache/wml/dom/WMLDoElementImpl.java,128,0,0,0,0,0,0,0,0,0,0,193,2,11,2,0,0,19.76470588
src/org/apache/html/dom/HTMLIFrameElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/validators/datatype/AbstractNumericFacetValidator.java,0,0,0,447,447,0,0,0,0,0,0,0,0,0,0,0,0,52.58823529
src/org/w3c/dom/Notation.java,55,0,26,0,0,0,0,0,40,0,0,0,0,0,0,0,0,7.117647059
src/org/apache/xerces/dom/ObjectFactory.java,0,0,0,0,0,0,0,0,0,0,0,538,0,11,56,0,4,35.82352941
src/org/apache/xerces/impl/validation/ConfigurableValidationState.java,0,0,0,0,0,0,0,0,0,0,0,0,124,19,0,0,4,8.647058824
src/org/apache/xerces/readers/XMLEntityReader.java,8,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,10.64705882
samples/xni/Counter.java,0,0,0,0,637,0,11,2,21,4,0,74,26,11,2,0,0,46.35294118
src/org/apache/xerces/impl/xs/models/XSAllCM.java,0,0,0,0,267,61,0,53,24,0,0,75,0,13,25,0,0,30.47058824
src/org/apache/xerces/impl/dv/xs/DateTimeDV.java,0,0,0,0,117,27,0,2,0,0,0,104,0,11,8,0,0,15.82352941
src/org/w3c/dom/html/HTMLFormElement.java,134,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,12.94117647
src/org/apache/xerces/validators/common/CMNode.java,163,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,19.17647059
src/org/apache/xerces/validators/schema/identity/FieldActivator.java,0,0,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,12.11764706
src/org/apache/wml/dom/WMLNoopElementImpl.java,87,0,0,0,0,0,0,0,0,0,0,112,2,11,2,0,0,12.58823529
src/org/w3c/dom/html/HTMLOptGroupElement.java,41,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4.470588235
src/org/apache/xerces/impl/dv/dtd/XML11DTDDVFactoryImpl.java,0,0,0,0,0,0,0,119,0,6,0,69,0,11,15,0,0,12.94117647
samples/jaxp/InlineSchemaValidator.java,0,0,0,0,0,0,0,0,0,0,0,671,18,11,0,0,6,41.52941176
tests/io/UTF16.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,22.47058824
src/org/xml/sax/misc/NamespaceHandler.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.470588235
src/org/apache/xerces/impl/dv/xs/FloatDV.java,0,0,0,0,131,2,0,180,12,0,0,103,33,11,2,0,0,27.88235294
src/org/apache/xerces/impl/dtd/XML11DTDProcessor.java,0,0,0,0,0,0,0,116,0,5,0,69,16,11,0,0,0,12.76470588
src/org/apache/wml/dom/WMLPostfieldElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,143,2,11,2,0,0,15.41176471
src/org/apache/wml/WMLDoElement.java,90,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.882352941
src/org/apache/xerces/jaxp/validation/Util.java,0,0,0,0,0,0,0,0,0,0,0,74,0,11,0,0,0,5
tests/schema/config/IdentityConstraintCheckingTest.java,0,0,0,0,0,0,0,0,0,0,0,0,186,11,0,0,0,11.58823529
src/org/apache/xerces/impl/xs/identity/Field.java,0,0,0,0,226,45,14,17,13,2,58,153,83,11,25,0,0,38.05882353
tools/src/XML11CharGenerator.java,0,0,0,0,0,0,0,0,0,0,0,170,0,11,0,0,0,10.64705882
src/org/apache/xerces/utils/StringPool.java,232,15,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,56.70588235
src/org/apache/xerces/validators/schema/identity/ValueStore.java,0,0,96,8,102,0,0,0,0,0,0,0,0,0,0,0,0,12.11764706
src/org/apache/xerces/impl/xs/psvi/XSAnnotation.java,0,0,0,0,0,78,0,46,2,6,100,0,0,0,0,0,0,13.64705882
samples/dom/wrappers/DOMParser.java,0,89,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,15.47058824
src/org/apache/xerces/validators/datatype/UnionDatatypeValidator.java,0,0,322,91,323,0,0,0,0,0,0,0,0,0,0,0,0,43.29411765
src/org/apache/xerces/impl/xs/models/XSDFACM.java,0,0,0,0,1007,168,0,2,31,23,0,78,8,26,254,0,0,93.94117647
src/org/w3c/dom/ls/DOMSerializer.java,0,0,0,0,0,0,0,0,0,424,424,0,0,0,0,0,0,49.88235294
src/org/apache/xerces/validators/common/XMLAttributeDecl.java,168,11,2,43,192,0,0,0,0,0,0,0,0,0,0,0,0,24.47058824
src/org/xml/sax/XMLReader.java,415,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,48.82352941
src/org/apache/xerces/xs/XSParticle.java,0,0,0,0,0,0,0,0,0,0,88,67,6,11,0,0,0,10.11764706
src/org/apache/wml/WMLTdElement.java,80,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.294117647
samples/xni/parser/AbstractConfiguration.java,0,0,0,0,459,0,0,0,0,0,0,67,0,11,7,0,0,32
src/org/w3c/dom/traversal/NodeIterator.java,95,0,87,0,0,53,0,0,109,0,0,0,0,0,0,0,0,20.23529412
src/org/apache/xerces/impl/xs/traversers/XSDAttributeGroupTraverser.java,0,0,0,0,199,17,3,0,0,23,0,156,19,17,30,0,0,27.29411765
src/org/apache/xerces/xni/parser/XMLDTDFilter.java,0,0,0,0,73,0,0,0,0,0,0,67,0,11,0,0,0,8.882352941
src/org/apache/xerces/dom/DOMOutputImpl.java,0,0,0,0,0,0,0,0,0,209,18,68,0,11,6,0,0,18.35294118
src/org/apache/html/dom/HTMLOptionElementImpl.java,56,0,2,0,2,0,0,0,0,8,0,84,2,11,0,0,0,9.705882353
src/org/apache/xerces/framework/XMLAttrList.java,185,0,11,2,684,0,0,0,0,0,0,0,0,0,0,0,0,51.88235294
src/org/apache/xerces/util/XMLStringBuffer.java,0,0,0,0,208,0,0,0,0,26,0,67,0,11,0,0,24,19.76470588
src/org/apache/xerces/dom3/TypeInfo.java,0,0,0,0,0,0,0,83,0,140,129,164,0,0,0,0,0,30.35294118
tests/dom/registry/Test.java,0,0,0,0,0,108,0,0,8,0,3,61,0,11,5,0,0,11.52941176
src/org/apache/xerces/stax/events/ProcessingInstructionImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,4.529411765
src/org/apache/html/dom/HTMLTableCaptionElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/validators/datatype/AbstractStringValidator.java,0,0,0,438,438,0,0,0,0,0,0,0,0,0,0,0,0,51.52941176
src/org/apache/xerces/dom3/DOMLocator.java,0,0,0,0,53,14,0,0,5,53,15,60,0,0,0,0,0,11.76470588
src/org/apache/xerces/impl/xs/XSParticleDecl.java,0,0,0,0,258,232,0,14,6,4,10,71,18,16,0,6,0,37.35294118
src/org/apache/xerces/impl/dv/xs/BaseDVFactory.java,0,0,0,0,0,280,0,4,0,46,55,71,0,11,6,0,0,27.82352941
src/org/apache/wml/WMLCardElement.java,128,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,12.11764706
src/dom3/org/w3c/dom/Entity.java,0,0,0,0,0,123,0,0,63,35,32,91,0,0,0,0,0,20.23529412
src/dom3/org/w3c/dom/DOMException.java,0,0,0,0,0,132,0,0,33,22,26,131,0,0,0,0,0,20.23529412
src/org/apache/xerces/impl/xs/psvi/XSNamedMap.java,0,0,0,0,0,105,0,68,2,0,101,0,0,0,0,0,0,16.23529412
src/whiteboard/org/apache/xerces/tree/NodeEx.java,137,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,16.11764706
src/org/apache/xerces/impl/dv/xs/DateDV.java,0,0,0,0,115,27,0,15,0,1,0,100,3,11,6,0,0,16.35294118
src/org/apache/xerces/impl/xs/traversers/XSDElementTraverser.java,0,0,0,0,465,118,0,31,19,20,8,275,36,25,58,0,2,62.17647059
src/org/w3c/dom/html/HTMLIFrameElement.java,143,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,13.64705882
src/org/apache/xerces/impl/xs/psvi/XSAttributeGroupDefinition.java,0,0,0,0,0,83,0,20,2,0,79,0,0,0,0,0,0,10.82352941
src/org/apache/xerces/dom/DeferredElementImpl.java,64,4,0,8,18,0,0,0,0,3,0,69,0,11,0,0,0,10.41176471
src/org/w3c/dom/html/HTMLImageElement.java,179,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,16.94117647
src/org/apache/xerces/impl/xs/XSWildcardDecl.java,0,0,0,0,549,165,0,31,2,24,12,69,13,18,17,2,0,53.05882353
src/org/apache/xerces/impl/XML11DTDScannerImpl.java,0,0,0,0,0,228,0,40,0,45,0,130,14,11,2,0,0,27.64705882
src/org/apache/xerces/framework/XMLContentSpecNode.java,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.588235294
src/org/apache/xerces/utils/ImplementationMessages.java,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,10.82352941
samples/ui/DefaultImages.java,0,0,0,0,2,0,0,0,0,0,0,68,0,11,4,0,0,5
src/org/apache/html/dom/HTMLMenuElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/w3c/dom/Node.java,535,7,374,0,0,190,0,0,526,0,0,0,0,0,0,0,0,96
src/org/xml/sax/helpers/ParserFactory.java,204,0,0,0,16,3,0,0,130,0,0,0,0,0,0,0,0,20.76470588
src/org/apache/xerces/impl/xs/dom/ElementNSImpl.java,0,0,0,0,0,118,0,0,0,118,0,0,0,0,0,0,0,13.88235294
src/org/apache/html/dom/HTMLOptGroupElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/stax/EmptyLocation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,5.294117647
src/org/apache/xerces/parsers/DTDXSParserConfiguration.java,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,20
src/org/apache/xerces/jaxp/validation/DOMResultBuilder.java,0,0,0,0,0,0,0,0,0,0,0,370,4,13,1,0,0,22.82352941
src/dom3/org/w3c/dom/ProcessingInstruction.java,0,0,0,0,0,59,0,0,42,26,2,51,0,0,0,0,0,10.58823529
src/org/w3c/dom/ls/DOMInputSource.java,0,0,0,0,0,188,4,0,97,191,0,0,0,0,0,0,0,28.23529412
src/org/apache/xml/serialize/LineSeparator.java,2,2,0,0,2,0,0,0,0,0,0,67,0,15,0,0,0,5.176470588
src/org/apache/xerces/util/HTTPInputSource.java,0,0,0,0,0,0,0,0,0,0,0,192,0,11,1,0,0,12
src/org/apache/xerces/validators/datatype/IntegerValidator.java,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94117647
src/org/apache/xerces/validators/datatype/RecurringDurationValidator.java,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17647059
src/org/apache/xerces/dom/LCount.java,2,0,0,0,9,4,0,0,0,1,0,76,0,11,0,0,0,6.058823529
src/org/apache/xerces/util/PrimeNumberSequenceGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2.764705882
src/org/apache/xerces/xs/XSComplexTypeDefinition.java,0,0,0,0,0,0,0,0,0,0,154,71,5,11,0,0,0,14.17647059
src/org/apache/xerces/xs/StringList.java,0,0,0,0,0,0,0,0,0,0,92,67,0,11,4,0,0,10.23529412
src/org/apache/xerces/validators/datatype/NOTATIONDatatypeValidator.java,0,149,3,118,126,0,0,0,0,0,0,0,0,0,0,0,0,23.29411765
src/org/apache/xerces/impl/Version.java,0,0,0,0,86,14,2,0,0,0,0,67,0,11,0,0,0,10.58823529
src/org/apache/xerces/impl/dtd/XMLDTDValidator.java,0,0,0,0,3057,1708,164,252,2,17,152,104,33,18,15,2,18,326
src/org/apache/xerces/validators/datatype/IDREFDatatypeValidator.java,0,310,88,228,268,0,0,0,0,0,0,0,0,0,0,0,0,52.58823529
src/org/w3c/dom/ls/DOMWriter.java,0,0,0,0,0,401,4,315,223,379,0,0,0,0,0,0,0,77.76470588
src/org/apache/xerces/dom3/DOMStringList.java,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,5.882352941
src/org/apache/xerces/dom/AttributeMap.java,0,585,118,160,157,199,82,0,31,8,5,237,35,20,78,0,0,100.8823529
src/org/apache/xerces/impl/xs/XSImplementationImpl.java,0,0,0,0,0,0,0,0,0,0,155,71,0,11,22,0,0,15.23529412
src/org/apache/xerces/impl/xs/psvi/XSModel.java,0,0,0,0,0,185,0,161,2,0,178,0,0,0,0,0,0,30.94117647
samples/xni/PSVIWriter.java,0,0,0,0,1184,129,61,275,0,2203,243,263,0,11,2,0,76,261.5882353
src/org/apache/xerces/impl/dv/xs/QNameDV.java,0,0,0,0,118,2,6,37,15,0,0,80,0,11,2,0,0,15.94117647
src/org/apache/xerces/impl/dv/xs/YearDV.java,0,0,0,0,149,33,0,6,0,0,0,108,0,11,15,0,0,18.94117647
src/org/apache/xerces/impl/xs/util/XSObjectListImpl.java,0,0,0,0,0,111,0,2,0,34,4,85,0,11,183,0,0,25.29411765
tools/src/ArrayFillingCodeGenerator.java,0,0,0,0,0,0,0,0,0,0,0,76,0,11,0,0,0,5.117647059
tests/schema/config/UseGrammarPoolOnly_True_Test.java,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0,0,0,4.823529412
src/org/apache/xerces/xni/XMLDocumentFragmentHandler.java,0,0,0,0,325,0,0,28,0,0,0,67,0,11,0,0,0,25.35294118
src/org/apache/html/dom/HTMLParagraphElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/wml/WMLGoElement.java,87,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.705882353
src/org/apache/xerces/jaxp/TeeXMLDocumentFilterImpl.java,0,0,0,0,0,0,0,0,0,0,0,173,0,11,0,0,0,10.82352941
src/org/apache/xerces/xs/XSObject.java,0,0,0,0,0,0,0,0,0,0,95,67,0,11,0,0,0,10.17647059
src/org/apache/xerces/readers/DefaultEntityHandler.java,1361,92,6,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,168.3529412
src/org/apache/xerces/impl/xs/XSDDescription.java,0,0,0,0,217,147,0,21,23,0,0,75,0,11,0,0,0,29.05882353
src/org/apache/xerces/impl/io/UTF8Reader.java,0,0,0,0,694,69,0,0,0,89,6,131,0,39,35,0,0,62.52941176
src/org/w3c/dom/ls/DOMBuilder.java,0,0,0,0,0,400,4,182,479,317,0,0,0,0,0,0,0,81.29411765
src/org/apache/xerces/validators/datatype/InvalidDatatypeValueException.java,0,34,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,7.411764706
src/org/apache/xerces/xni/parser/XMLDTDContentModelSource.java,0,0,0,0,84,0,0,3,0,0,0,67,0,11,0,0,0,9.705882353
src/org/apache/xerces/util/XMLChar.java,0,0,0,0,681,13,0,12,0,0,0,940,0,45,53,0,0,102.5882353
src/whiteboard/org/apache/xerces/tree/ElementFactory.java,97,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,11.41176471
src/org/apache/xerces/impl/xs/identity/FieldActivator.java,0,0,0,0,103,10,0,0,0,1,0,93,0,11,20,0,0,14
src/org/apache/xerces/dom3/ls/LSLoadEvent.java,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,4.117647059
src/org/apache/xerces/jaxp/datatype/DatatypeFactoryImpl.java,0,0,0,0,0,0,0,0,0,0,0,346,0,14,534,0,0,52.58823529
src/org/apache/xerces/impl/dtd/models/MixedContentModel.java,0,0,0,0,276,30,0,0,0,0,0,76,0,11,11,0,0,23.76470588
src/org/apache/xerces/stax/events/EndElementImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,3.647058824
src/org/w3c/dom/events/Event.java,132,0,121,0,0,6,0,0,141,0,0,0,0,0,0,0,0,23.52941176
src/org/apache/xerces/impl/xs/XSConstraints.java,0,0,0,0,1410,357,0,66,0,89,6,162,0,1836,46,0,0,233.6470588
src/whiteboard/org/apache/xerces/tree/XmlDocumentBuilder.java,1190,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,140
src/org/apache/xerces/util/SecuritySupport12.java,0,0,0,0,0,125,0,19,31,0,0,171,0,0,0,0,0,20.35294118
src/org/w3c/dom/ls/LSOutput.java,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,12.94117647
src/org/apache/xerces/util/SAXLocatorWrapper.java,0,0,0,0,0,0,0,0,0,0,0,108,0,11,3,0,0,7.176470588
src/org/apache/xerces/xs/XSNotationDeclaration.java,0,0,0,0,0,0,0,0,0,0,81,67,9,11,0,0,0,9.882352941
src/org/apache/xerces/impl/dv/util/Base64.java,0,0,0,0,340,56,0,176,0,1,0,121,0,11,0,0,0,41.47058824
src/org/apache/xerces/impl/dv/xs/IDDV.java,0,0,0,0,91,2,0,0,0,0,0,69,0,11,2,0,0,10.29411765
src/org/apache/wml/dom/WMLOptgroupElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,143,2,11,2,0,0,15.41176471
src/org/apache/xerces/util/EntityResolver2Wrapper.java,0,0,0,0,0,0,0,0,0,0,0,212,0,11,5,0,0,13.41176471
src/org/xml/sax/AttributeList.java,333,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,30.82352941
src/org/apache/xerces/xs/XSModelGroup.java,0,0,0,0,0,0,0,0,0,0,98,67,9,11,0,0,0,10.88235294
src/org/apache/xerces/impl/xs/util/XInt.java,0,0,0,0,88,0,0,0,0,0,0,69,0,11,2,0,0,10
src/org/apache/xerces/jaxp/JAXPValidatorComponent.java,0,0,0,0,0,0,0,0,0,0,0,596,0,11,2,0,0,35.82352941
src/org/apache/wml/dom/WMLCardElementImpl.java,144,0,0,0,0,0,0,0,0,0,0,149,2,11,2,0,0,18.11764706
src/org/apache/xerces/impl/xpath/XPath.java,0,0,0,0,3702,1789,66,0,0,0,0,492,0,70,36,2,0,362.1764706
src/org/apache/xerces/xni/parser/XMLInputSource.java,0,0,0,0,292,0,0,0,0,0,0,67,0,11,4,0,0,22
samples/dom/DOM3.java,0,0,0,0,0,166,0,41,40,35,32,84,0,11,4,0,0,24.29411765
src/org/apache/wml/WMLPElement.java,97,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,10.29411765
src/org/apache/xerces/validators/datatype/BooleanDatatypeValidator.java,0,213,10,123,198,0,0,0,0,0,0,0,0,0,0,0,0,32
src/org/apache/xerces/dom/PSVIDocumentImpl.java,0,0,0,0,0,121,0,12,0,0,9,127,0,11,8,0,0,16.94117647
tests/schema/config/RootSimpleTypeDefinitionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,6.294117647
