Class,1,1.1,1.2,1.3,1.4,1.5.0,1.6.0,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,2.5.0,2.6.0,2.7.0,2.8.0,2.9.0,2.10.0,2.11.0,2.12.0,jackrabbit-2.13.0,jackrabbit-2.14.0,jackrabbit-2.15.0,jackrabbit-2.16.0,jackrabbit-2.17.0,jackrabbit-2.18.0,jackrabbit-2.19.0,jackrabbit-2.20.0,average
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/DescendantSelfAxisTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/ConcurrentAddRemovePropertyTest.java,0,0,0,0,0,0,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.535714286
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/query/GetPersistentQueryPathTest.java,9,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464285714
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/property/PropContainer.java,103,14,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.928571429
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/util/XMLUtil.java,0,0,0,0,0,0,0,0,0,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.071428571
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/DavException.java,159,29,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64285714
contrib/spi/spi/src/main/java/org/apache/jackrabbit/spi/Event.java,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/qom/DefaultTraversingQOMTreeVisitor.java,0,0,0,0,0,127,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821428571
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/core/Logout.java,9,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357142857
jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/ClientWorkspace.java,9,9,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.678571429
contrib/jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/version/report/NodeTypesReport.java,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/property/DavPropertyNameSet.java,180,23,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78571429
test/performance/base/src/main/java/org/apache/jackrabbit/performance/PathBasedQueryTest.java,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357142857
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/identifier/AbstractIdFactory.java,0,0,0,0,235,37,0,55,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/version/OnParentVersionAbortTest.java,0,0,73,0,0,2,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4.25
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/iterator/EventListenerIteratorAdapter.java,0,0,0,73,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.392857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/util/Dumpable.java,0,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/lock/AbstractLockEntry.java,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678571429
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/NameValue.java,0,0,168,0,55,2,2,72,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10.82142857
jcr-rmi/src/java/org/apache/jackrabbit/rmi/server/ServerVersionHistory.java,9,9,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/NodeDiscoveringNodeTypesTest.java,0,0,211,0,2,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.571428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/bundle/OraclePersistenceManager.java,0,0,0,133,82,13,0,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64285714
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/EventImpl.java,0,0,0,0,130,0,0,74,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.107142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/TransactionException.java,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3.357142857
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/info/LsCollectedNodes.java,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,66,4.785714286
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/NodeItemIsModifiedTest.java,9,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/version/OnParentVersionComputeTest.java,0,0,59,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.142857143
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/management/package-info.java,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,1.714285714
contrib/jcr-commands/src/test/org/apache/jackrabbit/command/cli/CliTest.java,9,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.178571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/AbstractQueryHits.java,0,0,0,0,0,64,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.428571429
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/RelativePath.java,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821428571
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/server/ServerAdapterFactory.java,0,0,409,11,26,0,418,435,261,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,56.82142857
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/version/RemoveVersionLabel.java,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5.857142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/ItemStateCacheFactory.java,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/collectionconverter/AnnotationPersonListTest.java,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/nodetype/compact/QNodeTypeDefinitionsBuilder.java,0,0,0,0,0,453,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.35714286
jackrabbit-standalone-components/src/main/java/org/apache/jackrabbit/standalone/cli/CommandException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3.5
jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/local/HandleMonitor.java,14,9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.571428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/ConcurrentQueryTest.java,0,0,254,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21428571
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/testmodel/SimpleInterface.java,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/ImpersonationImplTest.java,0,0,0,0,0,104,0,47,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.964285714
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/QueryNodeFactory.java,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785714286
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/DefaultVersionManager.java,0,0,0,0,92,2,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.642857143
jackrabbit-jcr-server/src/test/java/org/apache/jackrabbit/webdav/jcr/LockTimeOutFormatTest.java,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571429
contrib/spi/spi/src/main/java/org/apache/jackrabbit/spi/ItemId.java,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.071428571
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/iterator/PropertyIteratorAdapter.java,0,0,0,73,76,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authentication/RepositoryCallback.java,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/NodeCanAddMixinTest.java,0,0,148,0,3,0,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.25
jackrabbit-webdav/src/test/java/org/apache/jackrabbit/webdav/header/FieldValueParserTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1.5
jackrabbit-data/src/main/java/org/apache/jackrabbit/core/data/db/DerbyDataStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1.892857143
contrib/spi/spi/src/main/java/org/apache/jackrabbit/spi/PropertyInfo.java,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.928571429
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/CurrentUserPrivilegeSetProperty.java,0,0,93,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.214285714
contrib/jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/version/VersionResource.java,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.964285714
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/property/DavPropertyIterator.java,33,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/NodeImpl.java,0,1697,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.2142857
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/DefaultItemCollection.java,0,0,939,69,0,103,10,30,126,2,209,10,0,0,0,7,2,20,0,0,0,1,0,0,0,0,0,0,54.57142857
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/HttpLock.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,3.821428571
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/sql/ASTOrderByClause.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/version/InternalFrozenNodeImpl.java,0,0,355,0,63,89,2,234,0,0,5,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27.17857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/jsr283/qom/DescendantNode.java,0,0,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.214285714
contrib/jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/version/DeltaVConstants.java,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21428571
jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/SimpleFieldsHelper.java,0,0,0,0,413,93,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.92857143
jackrabbit-aws-ext/src/test/java/org/apache/jackrabbit/aws/ext/ds/TestS3DSAsyncTouch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,0,0,0,0,0,0,0,0,0,2.821428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/ItemImpl.java,0,0,1424,106,101,662,163,405,0,1192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.8214286
jackrabbit-data/src/test/java/org/apache/jackrabbit/core/data/TestInMemDsCacheOff.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,0,0,0,0,0,0,0,0,1.785714286
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/nodetype/PredefinedNodeTypeTest.java,58,60,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03571429
jackrabbit-jcr-client/src/test/java/org/apache/jackrabbit/client/RepositoryFactoryImplTest.java,0,0,0,0,0,0,0,507,18,0,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,19.85714286
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/WorkspaceCopyReferenceableTest.java,0,0,62,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.535714286
jackrabbit-jcr-servlet/src/main/java/org/apache/jackrabbit/servlet/remote/URLRemoteRepositoryServlet.java,0,0,0,0,86,0,86,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.142857143
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/NodeTypeTemplate.java,0,0,0,0,0,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.428571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/ChildNodeEntries.java,0,0,0,0,0,552,31,141,0,209,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33.46428571
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/jsr283/qom/ChildNodeJoinCondition.java,0,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jackrabbit/src/test/java/org/apache/jackrabbit/core/observation/VersionEventsTest.java,202,9,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78571429
contrib/nt-ns-util/src/main/java/org/apache/jackrabbit/core/nodetype/compact/CompactNodeTypeDefWriter.java,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89285714
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/version/VersionSelector.java,0,0,66,0,0,2,12,9,0,0,2,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/join/AbstractCondition.java,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678571429
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/repository/RepositoryFactory.java,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/info/LsCollectedProperties.java,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4.785714286
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/ItemImpl.java,0,519,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.07142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/MatchAllQuery.java,0,0,64,8,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.142857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/QueryHandlerFactory.java,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571429
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/observation/GetRegisteredEventListenersTest.java,9,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.964285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/Copy.java,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857
jackrabbit/src/test/java/org/apache/jackrabbit/test/api/version/VersionGraphTest.java,9,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.035714286
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/SerializationTest.java,0,0,748,62,37,2,0,24,0,0,47,0,2,5,0,0,0,0,0,0,0,0,4,0,0,0,0,32,34.39285714
jackrabbit/src/main/java/org/apache/jackrabbit/core/security/CredentialsCallback.java,9,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/config/ConfigurationException.java,0,0,45,0,0,4,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3.357142857
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/SimpleValueFactory.java,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535714286
jackrabbit/src/main/java/org/apache/jackrabbit/core/state/NodeStateListener.java,18,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857143
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/xml/ExportDocViewToFile.java,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3.142857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/jsr283/qom/JoinCondition.java,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785714286
jackrabbit/src/main/java/org/apache/jackrabbit/name/MalformedPathException.java,13,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/session/SessionRefreshOperation.java,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/value/ValueFormat.java,0,0,0,0,187,13,17,83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14285714
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/MassiveRangeTest.java,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857
contrib/jcr-commands/jmeter-chain/src/java/org/apache/jmeter/protocol/java/sampler/ChainSampler.java,10,9,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/jsr283/qom/PropertyValue.java,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/GetOrNullTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,3.607142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/cluster/UpdateEventChannel.java,0,0,56,18,4,11,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.5
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/MoveAtRootTest.java,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
contrib/jcr-server/client/src/java/org/apache/jackrabbit/webdav/client/methods/MoveMethod.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeConflictException.java,24,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928571429
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/MkActivityMethod.java,0,0,51,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,0,3.928571429
jackrabbit/src/test/java/org/apache/jackrabbit/core/TransientRepositoryTest.java,9,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.357142857
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/lock/LockEntry.java,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392857143
jackrabbit/src/main/java/org/apache/jackrabbit/core/version/NodeStateEx.java,117,48,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.64285714
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/ObservationManagerImpl.java,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78571429
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/testmodel/inheritance/impl/DocumentExtImpl.java,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/cluster/ClusterRecordDeserializer.java,0,0,0,0,0,80,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857143
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/query/AbstractQuery.java,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6.214285714
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/jsr283/qom/LowerCase.java,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/acl/RestrictionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,4.785714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/IndexingQueue.java,0,0,0,171,0,91,0,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17857143
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/NodeAddMixinTest.java,0,0,262,0,34,4,0,100,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14.71428571
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/JackrabbitNodeTypeManager.java,0,0,85,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6.428571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/LongPropertyTest.java,0,0,237,0,8,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/ConcurrentQueryTest.java,0,0,0,0,0,255,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64285714
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/cli/JcrClient.java,9,9,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85714286
jackrabbit/src/main/java/org/apache/jackrabbit/api/JackrabbitNodeTypeManager.java,74,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/jndi/provider/DummyContext.java,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71428571
contrib/jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/nodetype/NodeDefinitionImpl.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/InvalidNodeTypeDefinitionException.java,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.785714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/version/InternalXAVersionManager.java,0,0,0,0,0,0,0,775,0,30,22,0,0,0,12,6,28,0,0,0,0,2,0,0,0,0,0,0,31.25
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/core/OrderBefore.java,9,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/lucene/SQL2IndexingAggregateTest2.java,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.928571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/RandomAccessOutputStream.java,9,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.964285714
