Class,release-0.3.0,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-0.15.0,release-0.16.0,release-0.17.0,average
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L14.java,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,16
src/org/apache/pig/impl/builtin/PartitionSkewedKeys.java,0,330,0,4,334,3,0,0,0,0,0,482,0,0,0,76.86666667
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/FilterConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5.6
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestBasicTableIOFormatLocalFS.java,0,0,0,0,966,6,0,0,0,0,966,0,0,0,0,129.2
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/avro/PigAvroInputFormat.java,0,0,0,0,0,0,81,12,30,18,17,0,0,0,0,10.53333333
src/org/apache/pig/impl/util/ConfigurationValidator.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestOrderPreserveProjectionNegative.java,0,0,0,839,67,0,0,0,0,0,820,0,0,0,0,115.0666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigSecondaryKeyComparator.java,0,0,0,163,0,166,0,0,0,0,0,7,0,49,0,25.66666667
src/org/apache/pig/data/SchemaTuple.java,0,0,0,0,0,0,0,0,1238,145,0,0,6,0,0,92.6
src/org/apache/pig/impl/logicalLayer/optimizer/PushUpFilter.java,0,423,0,57,27,15,512,0,0,0,0,0,0,0,0,68.93333333
src/org/apache/pig/backend/hadoop/executionengine/spark/plan/SparkOperator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,20.13333333
src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,0,0,0,0,0,187,25,2,2,126,0,0,0,70,0,27.46666667
test/org/apache/pig/test/TestOptimizeLimit.java,0,0,0,0,0,274,177,26,0,8,3,0,0,0,2,32.66666667
test/org/apache/pig/test/TestIn.java,0,0,0,0,0,0,0,0,0,180,0,0,11,0,2,12.86666667
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/BoundedRangeFileInputStream.java,0,0,0,141,0,0,0,0,0,0,141,0,0,0,0,18.8
src/org/apache/pig/newplan/logical/expression/IsNullExpression.java,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,4.733333333
contrib/zebra/src/java/org/apache/hadoop/zebra/package-info.java,0,68,0,2,6,0,0,0,0,0,68,0,0,0,0,9.6
src/org/apache/pig/impl/logicalLayer/ColumnPruner.java,0,0,0,286,151,12,233,0,0,0,0,0,0,0,0,45.46666667
contrib/penny/java/src/main/java/org/apache/pig/penny/impl/pig/MonitorAgentUDFArgs.java,0,0,0,0,0,0,61,0,61,0,0,0,0,0,0,8.133333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/plans/MRIntermediateDataVisitor.java,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,5.466666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/LogicalToPhysicalTranslatorException.java,157,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10.6
src/org/apache/pig/newplan/logical/visitor/UnionOnSchemaSetter.java,0,0,0,0,0,0,140,0,0,3,0,0,0,0,18,10.73333333
test/org/apache/pig/test/TestFilterSimplification.java,0,0,0,0,0,824,734,41,0,313,0,854,0,0,0,184.4
contrib/zebra/src/java/org/apache/hadoop/zebra/types/TableStorageParser.java,0,1060,0,1060,0,0,0,0,0,0,0,0,0,0,0,141.3333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/DoubleBase.java,67,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5.066666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/MultiQueryOptimizerTez.java,0,0,0,0,0,0,0,0,0,0,0,202,168,174,10,36.93333333
src/org/apache/pig/FuncSpec.java,221,0,0,0,31,27,0,0,0,0,3,0,0,0,0,18.8
src/org/apache/pig/impl/logicalLayer/ExpressionOperator.java,149,0,0,0,0,0,149,0,0,0,0,0,0,0,0,19.86666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POStoreTez.java,0,0,0,0,0,0,0,0,0,0,0,146,11,35,26,14.53333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POPartitionRearrange.java,0,247,0,4,101,21,85,2,0,4,13,88,0,10,0,38.33333333
test/org/apache/pig/builtin/TestTOMAP.java,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,7.6
src/org/apache/pig/newplan/logical/rules/NestedLimitOptimizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,7.8
test/org/apache/pig/test/TestRequiredFields.java,0,157,0,0,0,6,2289,0,0,0,0,0,0,0,0,163.4666667
src/org/apache/pig/impl/physicalLayer/PlanCompiler.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133333333
src/org/apache/pig/impl/logicalLayer/LOUserFunc.java,161,0,0,0,0,50,204,0,0,0,0,0,0,0,0,27.66666667
src/org/apache/pig/newplan/logical/visitor/ProjectStarExpanderUtil.java,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,6.266666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/UDFFinishVisitor.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
src/org/apache/pig/classification/InterfaceAudience.java,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3
src/org/apache/pig/pen/physicalOperators/POSplitOutput.java,0,0,0,0,132,3,131,0,0,0,0,0,0,0,0,17.73333333
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/BooleanExpr.java,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,4.933333333
src/org/apache/pig/backend/local/executionengine/LocalResult.java,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,2.6
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/partition/PathPartitionHelper.java,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,27.93333333
test/e2e/pig/udfs/java/org/apache/pig/test/udf/storefunc/SimpleCollectableLoader.java,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2.066666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/KeySampler.java,0,0,0,56,0,0,0,0,0,0,56,0,0,0,0,7.466666667
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L12.java,0,0,0,0,0,0,0,0,0,279,25,0,0,0,0,20.26666667
src/org/apache/pig/impl/plan/PlanValidator.java,109,0,0,0,0,5,110,0,0,0,0,0,0,0,0,14.93333333
shims/test/hadoop20/org/apache/pig/test/TezMiniCluster.java,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/PigLogger.java,30,0,0,0,0,5,0,0,0,0,9,2,0,0,0,3.066666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestCommonLogLoader.java,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,2.133333333
lib-src/bzip2/org/apache/tools/bzip2r/CBZip2OutputStream.java,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.466666667
src/org/apache/pig/impl/eval/EvalSpec.java,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/RoundRobinPartitioner.java,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,4.133333333
src/org/apache/pig/Slice.java,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,7.066666667
src/org/apache/pig/pen/ExampleGenerator.java,235,0,0,6,9,0,424,0,0,0,10,0,0,60,0,49.6
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnNameGroup.java,0,0,0,172,0,0,0,0,0,0,172,0,0,0,0,22.93333333
src/org/apache/pig/ExecTypeProvider.java,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,5.4
src/org/apache/pig/experimental/logical/expression/LogicalExpressionPlan.java,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,6.266666667
src/org/apache/pig/newplan/logical/expression/ColumnExpression.java,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2.533333333
src/org/apache/pig/impl/io/PigNullableWritable.java,144,0,0,25,0,0,0,0,0,25,2,15,0,0,0,14.06666667
src/org/apache/pig/backend/datastorage/DataStorage.java,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.466666667
src/org/apache/pig/impl/io/NullableTuple.java,47,0,0,0,0,0,0,0,20,1,0,6,0,0,2,5.066666667
test/org/apache/pig/test/utils/MultiLevelDerivedUDF1.java,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2.666666667
test/org/apache/pig/test/TestSplitIndex.java,0,0,0,0,0,0,0,114,4,0,0,0,3,0,0,8.066666667
src/org/apache/pig/builtin/BigIntegerMax.java,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2.8
src/org/apache/pig/builtin/REGEX_EXTRACT.java,0,0,0,0,0,104,0,0,29,0,6,5,0,0,0,9.6
test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/Fred.java,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2.2
test/org/apache/pig/test/TestNativeMapReduce.java,0,0,0,0,0,388,9,0,38,0,7,10,0,0,8,30.66666667
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/la/Main.java,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,6.933333333
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/IteratorTransform.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3.133333333
src/org/apache/pig/builtin/FunctionWrapperEvalFunc.java,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,12.8
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/TableInputFormat.java,0,722,0,509,450,24,0,0,0,0,1121,0,0,0,0,188.4
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/ti/TICoordinator.java,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,6.8
src/org/apache/pig/builtin/DoubleAvg.java,221,15,0,53,2,3,0,0,0,0,0,0,0,46,0,22.66666667
test/org/apache/pig/test/TestUDFWithoutParameter.java,0,71,0,0,0,0,0,0,0,76,0,0,2,0,0,9.933333333
src/org/apache/pig/impl/io/NullableBytesWritable.java,44,0,2,0,0,0,26,0,18,0,0,0,0,0,0,6
test/org/apache/pig/test/TestPOCross.java,121,0,0,0,2,0,121,0,0,0,0,0,0,0,0,16.26666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigIntRawComparator.java,109,0,0,0,0,0,0,0,0,0,0,10,0,19,0,9.2
src/org/apache/pig/newplan/logical/optimizer/AllSameRalationalNodesVisitor.java,0,0,0,0,0,126,0,0,28,0,18,0,0,0,0,11.46666667
test/org/apache/pig/test/TestErrorHandlingStoreFunc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,14
src/org/apache/pig/backend/local/executionengine/PORead.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/IsNumeric.java,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,4.933333333
test/org/apache/pig/test/utils/planComparer/PlanStructuralComparer.java,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6
src/org/apache/pig/backend/hadoop/executionengine/tez/util/TezRuntimeUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,6
shims/test/hadoop23/org/apache/pig/test/MiniCluster.java,0,0,0,0,0,0,0,120,43,39,0,49,6,0,137,26.26666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestMultipleOutputs2.java,0,0,0,0,607,0,0,0,0,0,607,0,0,0,0,80.93333333
test/org/apache/pig/test/TestDeleteOnFail.java,280,0,0,0,0,0,0,0,0,85,0,0,0,0,0,24.33333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/diff/ISOYearsBetween.java,0,0,0,0,117,0,0,0,13,0,0,7,0,0,0,9.133333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/truncate/ISOToDay.java,0,0,0,0,113,0,25,0,11,0,0,2,0,0,0,10.06666667
src/org/apache/pig/builtin/FloatRound.java,0,0,0,0,0,57,0,0,0,0,0,7,0,0,0,4.266666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/Base.java,32,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.466666667
test/org/apache/pig/parser/TestColumnAliasConversion.java,0,0,0,0,0,0,192,4,0,0,0,0,16,0,2,14.26666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestSimple.java,0,187,0,8,0,8,0,0,0,0,187,0,0,0,0,26
src/org/apache/pig/pen/PhysicalPlanResetter.java,0,0,0,0,0,0,53,0,0,0,15,4,0,0,0,4.8
src/org/apache/pig/impl/plan/PlanValidationException.java,157,0,0,0,0,0,31,0,0,0,0,0,0,0,0,12.53333333
src/org/apache/pig/experimental/plan/DependencyOrderWalker.java,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,12.66666667
test/org/apache/pig/backend/hadoop/accumulo/TestAbstractAccumuloStorage.java,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,18.13333333
src/org/apache/pig/builtin/MAX.java,169,0,0,41,1,16,0,0,206,1,6,0,0,0,0,29.33333333
test/org/apache/pig/test/TestFinish.java,138,0,0,0,142,16,2,0,13,101,0,21,0,0,2,29
src/org/apache/pig/PigWarning.java,62,4,0,3,0,0,4,1,1,4,4,2,0,0,4,5.933333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/string/TestStuff.java,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,8.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestBasicUnion.java,0,901,0,27,509,85,2,0,0,0,838,0,0,0,0,157.4666667
test/e2e/pig/udfs/java/org/apache/pig/test/udf/storefunc/StringStoreBad.java,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1.8
src/org/apache/pig/impl/logicalLayer/LogicalOperator.java,326,38,0,0,16,35,345,0,0,0,0,0,0,0,0,50.66666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileNoneCodecsStreams.java,0,0,0,32,0,0,0,0,0,0,32,0,0,0,0,4.266666667
src/org/apache/pig/parser/FunctionType.java,0,0,0,0,0,0,62,0,20,0,0,0,0,0,0,5.466666667
src/org/apache/pig/data/DataMap.java,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8
contrib/zebra/src/java/org/apache/hadoop/zebra/io/TableInserter.java,0,49,0,2,0,0,0,0,0,0,49,0,0,0,0,6.666666667
src/org/apache/pig/builtin/FLOOR.java,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2.133333333
src/org/apache/pig/newplan/logical/Util.java,0,0,0,0,0,150,26,0,0,0,204,0,0,0,0,25.33333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/truncate/ISOHelper.java,0,0,0,0,0,0,72,0,6,0,0,11,0,0,0,5.933333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/SecondaryKeyOptimizerTez.java,0,0,0,0,0,0,0,0,0,0,0,137,0,3,5,9.666666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestRecord.java,0,415,0,8,0,2,0,0,0,0,415,0,0,0,0,56
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/gl/GLCoordinator.java,0,0,0,0,0,0,87,0,87,0,0,0,0,0,0,11.6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/LitePackager.java,0,0,0,0,0,0,0,0,0,0,156,5,0,0,12,11.53333333
src/org/apache/pig/PigException.java,338,3,0,0,0,0,23,0,0,115,0,0,0,0,0,31.93333333
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/gl/GoldenLogic.java,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,3.866666667
src/org/apache/pig/tools/pigstats/ScriptState.java,0,0,0,0,0,780,119,20,377,17,570,13,2,34,9,129.4
src/org/apache/pig/backend/hadoop/PigJobControl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,15.93333333
src/org/apache/pig/data/BagFactory.java,94,0,0,0,0,37,0,0,4,0,0,0,0,0,12,9.8
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L1.java,0,0,0,0,0,0,0,0,0,180,10,0,0,0,0,12.66666667
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestDropColumnGroup.java,0,0,0,836,216,0,0,0,0,0,624,0,0,0,0,111.7333333
src/org/apache/pig/impl/streaming/StreamingUtil.java,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,8.4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/POW.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866666667
contrib/zebra/src/test/org/apache/hadoop/zebra/types/TestStorageMap.java,0,271,0,64,0,0,0,0,0,0,271,0,0,0,0,40.4
src/org/apache/pig/pen/FakeRawKeyValueIterator.java,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3.733333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POOptimizedForEach.java,171,0,0,5,0,2,22,0,0,3,0,0,0,45,0,16.53333333
src/org/apache/pig/builtin/TOTUPLE.java,0,0,0,0,0,65,0,14,0,0,0,5,0,0,0,5.6
src/org/apache/pig/impl/logicalLayer/ScalarFinder.java,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,14.53333333
test/org/apache/pig/test/TestPOSplit.java,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,6.133333333
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/CounterConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9.133333333
test/org/apache/pig/backend/hadoop/accumulo/TestAccumuloPigCluster.java,0,0,0,0,0,0,0,0,0,0,235,7,0,0,0,16.13333333
src/org/apache/pig/builtin/BagSize.java,54,0,0,2,0,2,0,0,0,0,0,5,0,0,0,4.2
src/org/apache/pig/builtin/BigDecimalAbs.java,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,2.6
src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/ObjectCache.java,0,0,0,0,0,0,0,0,0,0,0,52,29,0,0,5.4
tutorial/src/org/apache/pig/tutorial/ScoreGenerator.java,131,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9.266666667
src/org/apache/pig/impl/logicalLayer/UDFFinder.java,0,81,0,0,0,0,81,0,0,0,0,0,0,0,0,10.8
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POReservoirSample.java,0,0,0,0,0,0,0,0,0,0,0,209,45,19,11,18.93333333
src/org/apache/pig/builtin/IntAbs.java,0,0,0,0,0,57,0,0,0,0,0,5,0,0,0,4.133333333
src/org/apache/pig/data/DataAtom.java,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileSplit.java,0,0,0,192,0,0,0,0,0,0,192,0,0,0,0,25.6
test/org/apache/pig/test/utils/dotGraph/DotGraphReader.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/ROUND.java,66,0,0,0,3,6,0,0,0,0,0,2,0,0,0,5.133333333
contrib/penny/java/src/main/java/org/apache/pig/penny/PhysicalLocation.java,0,0,0,0,0,0,77,0,77,0,0,0,0,0,0,10.26666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POStream.java,360,0,0,2,10,17,23,0,0,20,28,3,0,165,0,41.86666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/LookupInFiles.java,0,122,0,0,0,0,2,0,0,0,0,0,0,0,0,8.266666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/evaluation/TestOver.java,0,0,0,0,0,0,0,0,0,1629,20,0,0,0,108,117.1333333
test/org/apache/pig/test/TestGroupConstParallel.java,0,0,0,0,0,190,31,0,0,0,3,81,0,0,0,20.33333333
src/org/apache/pig/scripting/jython/JythonFunction.java,0,0,0,0,0,139,17,0,27,0,0,0,0,4,0,12.46666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/RANDOM.java,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2.4
src/org/apache/pig/impl/builtin/GetMemNumRows.java,0,0,0,0,72,0,0,0,0,0,0,0,2,0,0,4.933333333
src/org/apache/pig/newplan/logical/relational/LODistinct.java,0,0,0,0,0,62,4,0,0,0,0,0,0,0,0,4.4
tutorial/src/org/apache/pig/tutorial/TutorialTest.java,232,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16.4
src/org/apache/pig/LoadFunc.java,187,2,0,193,499,28,0,15,2,0,5,21,0,0,2,63.6
src/org/apache/pig/tools/parameters/PreprocessorContext.java,472,0,0,23,8,0,0,0,28,148,26,41,4,0,184,62.26666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/diff/ISODaysBetween.java,0,0,0,0,120,0,0,0,12,0,0,5,0,0,0,9.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestOrderPreserveMultiTable.java,0,0,0,421,219,0,0,0,0,0,234,0,0,0,0,58.26666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/PhysicalOperator.java,331,10,0,51,12,4,146,0,70,179,54,50,0,33,8,63.2
test/org/apache/pig/test/TestBestFitCast.java,713,0,0,0,93,28,28,0,0,362,0,32,0,0,0,83.73333333
test/org/apache/pig/test/TestPOPartialAgg.java,0,0,0,0,0,0,0,307,13,16,96,149,0,25,0,40.4
test/org/apache/pig/test/TestLogicalPlanMigrationVisitor.java,0,0,0,0,764,200,756,0,0,0,0,0,0,0,0,114.6666667
test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/BadUdf2.java,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3.866666667
test/org/apache/pig/test/TestFetch.java,0,0,0,0,0,0,0,0,0,0,318,2,16,0,0,22.4
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/plans/POPackageAnnotator.java,232,0,0,10,0,0,2,0,1,0,35,46,0,0,0,21.73333333
src/org/apache/pig/impl/logicalLayer/DotLOPrinter.java,0,7,0,0,0,0,121,0,0,0,0,0,0,0,0,8.533333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/util/apachelogparser/SearchTermExtractor.java,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0.266666667
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/BasicTableExpr.java,0,133,0,11,0,79,0,0,0,0,213,0,0,0,0,29.06666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/util/apachelogparser/SearchEngineExtractor.java,0,0,0,0,3,0,0,0,0,0,0,2,0,9,0,0.933333333
src/org/apache/pig/impl/streaming/ExecutableManager.java,890,0,0,4,0,0,0,0,181,100,0,0,0,0,55,82
src/org/apache/pig/builtin/REGEX_SEARCH.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6.933333333
src/org/apache/pig/builtin/LongMax.java,151,0,0,40,0,2,0,0,166,0,0,0,0,0,0,23.93333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestCheckin.java,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,4.533333333
src/org/apache/pig/backend/executionengine/ExecException.java,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
contrib/zebra/src/java/org/apache/hadoop/zebra/types/CsvZebraTupleOutput.java,0,0,0,289,0,0,0,0,0,0,289,0,0,0,0,38.53333333
src/org/apache/pig/impl/logicalLayer/LogicalPlanBuilder.java,20,0,0,0,0,0,66,0,0,0,0,0,0,0,0,5.733333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestCSVStorage.java,0,0,0,0,0,87,25,3,0,0,0,5,0,32,0,10.13333333
test/org/apache/pig/test/TestRelationToExprProject.java,0,0,0,0,0,15,14,0,0,159,0,0,3,0,0,12.73333333
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/tr/TRCoordinator.java,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,5.333333333
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L8.java,0,0,0,0,0,0,0,0,0,214,10,0,0,0,0,14.93333333
src/org/apache/pig/newplan/logical/rules/SplitFilter.java,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,9.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapSideCoGroup.java,0,0,0,0,0,136,2,0,0,0,136,0,0,0,0,18.26666667
src/org/apache/pig/builtin/TrevniStorage.java,0,0,0,0,0,0,0,0,0,342,0,10,0,0,0,23.46666667
src/org/apache/pig/impl/plan/optimizer/PlanOptimizer.java,71,8,0,8,5,0,101,0,0,0,0,0,0,0,0,12.86666667
src/org/apache/pig/impl/logicalLayer/LOGenerate.java,191,0,0,2,0,2,191,0,0,0,0,0,0,0,0,25.73333333
src/org/apache/pig/backend/local/executionengine/POStore.java,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133333333
src/org/apache/pig/impl/plan/PlanWalker.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
src/org/apache/pig/impl/streaming/PigExecutableManager.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
test/org/apache/pig/test/TestRelevantFields.java,0,1354,0,195,0,6,1335,0,0,0,0,0,0,0,0,192.6666667
src/org/apache/pig/impl/io/SequenceFileInterStorage.java,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,16
test/org/apache/pig/test/TestUDF.java,123,0,0,0,0,141,0,119,2,289,44,47,17,0,0,52.13333333
src/org/apache/pig/newplan/logical/rules/DuplicateForEachColumnRewrite.java,0,0,0,0,0,121,65,4,0,0,176,0,0,0,0,24.4
src/org/apache/pig/impl/eval/ProjectSpec.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.266666667
src/org/apache/pig/backend/local/datastorage/LocalPath.java,0,0,0,7,170,0,0,0,0,0,0,0,0,0,0,11.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/Stitch.java,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,9.133333333
src/org/apache/pig/impl/streaming/InputHandler.java,17,0,0,0,15,0,0,0,0,50,0,0,0,0,0,5.466666667
src/org/apache/pig/newplan/logical/relational/LOSplit.java,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4.066666667
test/org/apache/pig/test/utils/TestHelper.java,243,133,0,0,6,33,0,0,55,25,0,0,0,0,0,33
src/org/apache/pig/newplan/logical/relational/LOLimit.java,0,0,0,0,0,72,4,38,0,0,0,0,0,0,0,7.6
src/org/apache/pig/newplan/logical/relational/LOJoin.java,0,0,0,0,0,200,25,8,108,31,2,0,0,0,1,25
src/org/apache/pig/impl/logicalLayer/RelationalOperator.java,0,146,0,36,33,0,213,0,0,0,0,0,0,0,0,28.53333333
src/org/apache/pig/data/TupleMaker.java,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1.533333333
src/org/apache/pig/newplan/logical/relational/LOFilter.java,0,0,0,0,0,77,4,15,0,0,0,0,0,0,0,6.4
