Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,average
cayenne-cache-invalidation/src/main/java/org/apache/cayenne/cache/invalidation/CacheInvalidationModuleExtender.java,0,0,0,0,88,0,0,32,2,13.55555556
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/ExcludeColumn.java,0,0,0,0,32,0,0,15,2,5.444444444
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/CallbackTypeSelectionListener.java,0,0,36,0,0,0,0,0,0,4
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/hsqldb/HSQLMergerFactory.java,0,0,0,0,103,0,0,0,0,11.44444444
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/map/JpaRelationship.java,0,0,61,0,0,0,0,0,0,6.777777778
eventbridges/cayenne-jms/src/test/java/org/apache/cayenne/event/CayenneJMSModuleProviderTest.java,0,0,0,0,36,0,0,36,0,8
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ChangeObjEntityListenerClassAction.java,0,0,127,0,0,0,0,0,0,14.11111111
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextNoPkIT.java,0,0,0,0,91,0,0,13,2,11.77777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/date_time/auto/_DateTestEntity.java,0,0,0,0,45,0,0,96,0,15.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_ClobTestEntity.java,0,0,40,0,40,0,0,0,0,8.888888889
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/RecentFileListListener.java,0,0,31,0,0,0,0,0,0,3.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteDeny.java,0,0,0,0,28,0,0,0,0,3.111111111
cayenne-rop-server/src/main/java/org/apache/cayenne/CayenneContext.java,0,0,0,0,0,0,0,382,2,42.66666667
cayenne-server/src/main/java/org/apache/cayenne/exp/ExpressionParameter.java,0,0,0,0,63,0,0,6,2,7.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable2.java,0,0,0,0,74,0,0,0,0,8.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/TransactionThreadTest.java,0,0,50,0,142,0,0,0,0,21.33333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/MergerOptionsView.java,0,0,134,0,134,0,0,0,0,29.77777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/DBGeneratorOptions.java,0,0,283,0,0,0,0,0,0,31.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/auto/_MapToManyTarget.java,0,0,37,0,35,0,0,0,0,8
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ObjEntityToSuperEntityAction.java,0,0,0,0,47,0,0,0,2,5.444444444
cayenne-commitlog/src/test/java/org/apache/cayenne/commitlog/db/AuditableChild1x.java,0,0,0,0,0,0,0,0,28,3.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/util/WebApplicationResourceLocatorTest.java,0,0,43,0,0,0,0,0,0,4.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextCase.java,0,0,127,0,0,0,0,0,0,14.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/UUIDTest.java,0,0,22,0,61,0,0,0,0,9.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextLocalObjectTest.java,0,0,184,0,184,0,0,0,0,40.88888889
cayenne-cgen/src/main/java/org/apache/cayenne/gen/EntityArtifact.java,0,0,0,0,98,0,0,30,2,14.44444444
cayenne-protostuff/src/main/java/org/apache/cayenne/rop/protostuff/Wrapper.java,0,0,0,0,40,0,0,0,2,4.666666667
cayenne-server/src/main/java/org/apache/cayenne/dba/derby/DerbyEJBQLTranslatorFactory.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/ToManyMapFault.java,0,0,3,0,40,0,0,0,0,4.777777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/project/ProjectException.java,0,0,58,0,0,0,0,0,0,6.444444444
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/token/db/SetGeneratedFlagToDbIT.java,0,0,0,0,161,0,0,0,2,18.11111111
cayenne-server/src/test/java/org/apache/cayenne/configuration/DefaultRuntimePropertiesTest.java,0,0,0,0,66,0,0,0,2,7.555555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/Oracle8SelectTranslator.java,0,0,0,0,37,0,0,0,0,4.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/Oracle8Adapter.java,0,0,48,0,106,0,0,0,0,17.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/GenerateCodeAction.java,0,0,50,0,36,30,0,12,2,14.44444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/ProcedureParameterDisplayEvent.java,0,0,62,0,0,0,0,0,2,7.111111111
itests/itest-common/src/main/java/org/apache/cayenne/itest/cpa/ItestSetup.java,0,0,86,0,0,0,0,0,0,9.555555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/datadomain/FilterDialog.java,0,0,0,0,179,0,0,25,2,22.88888889
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/bridge/DataMapConverter.java,0,0,1147,0,0,0,0,0,0,127.4444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_horizontal/SubEntity1.java,0,0,0,0,25,0,0,0,2,3
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/pref/TemplateCreator.java,0,0,170,0,0,0,0,0,0,18.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/map/EmbeddableTest.java,0,0,0,0,70,0,0,0,0,7.777777778
cayenne-server/src/main/java/org/apache/cayenne/configuration/server/ServerModule.java,0,0,0,0,409,0,19,191,2,69
cayenne-server/src/test/java/org/apache/cayenne/testdo/extended_type/auto/_ExtendedTypeEntity.java,0,0,0,0,28,0,0,67,0,10.55555556
cayenne-server/src/main/java/org/apache/cayenne/configuration/osgi/OsgiModuleBuilder.java,0,0,0,0,85,0,0,85,0,18.88888889
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/ObjRelationshipValidator.java,0,0,218,0,218,0,0,0,0,48.44444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/primitive/auto/_PrimitivesTestEntity.java,0,0,0,0,46,0,0,106,0,16.88888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/NoSyncObjectStore.java,0,0,44,0,44,0,0,0,0,9.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/TableHeaderListener.java,0,0,0,0,125,0,0,0,2,14.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/BaseQueryMainTab.java,0,0,0,0,0,0,0,109,2,12.33333333
cayenne-server/src/test/java/org/apache/cayenne/CayenneDataObjectSetToManyCollectionIT.java,0,0,0,0,98,0,0,19,2,13.22222222
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbload/DbRelationshipDetected.java,0,0,0,0,54,0,0,0,2,6.222222222
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ImportEOModelAction.java,0,0,374,0,0,0,0,0,0,41.55555556
cayenne-client/src/test/java/org/apache/cayenne/remote/RemoteRollbackIT.java,0,0,0,0,178,0,0,0,2,20
cayenne-server/src/test/java/org/apache/cayenne/dba/sqlserver/SQLServerAdapterIT.java,0,0,0,0,61,0,0,0,2,7
cayenne-server/src/main/java/org/apache/cayenne/util/PersistentObjectMap.java,0,0,0,0,305,0,0,2,2,34.33333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLAbs.java,0,0,0,0,42,0,0,0,0,4.666666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/generic/Generic.java,0,0,0,0,36,0,0,0,2,4.222222222
cayenne-di/src/main/java/org/apache/cayenne/di/ScopeEventListener.java,0,0,0,0,36,0,0,0,2,4.222222222
cayenne-server/src/main/java/org/apache/cayenne/template/TemplateContextFactory.java,0,0,0,0,0,0,0,35,2,4.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/query/ProcedureQueryCacheKeyTest.java,0,0,38,0,107,0,0,0,0,16.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/mysql/MySQLEJBQLConditionTranslator.java,0,0,20,0,94,0,0,0,0,12.66666667
cayenne-project/src/main/java/org/apache/cayenne/project/ConfigurationSourceSetter.java,0,0,0,0,57,0,0,0,2,6.555555556
tutorials/tutorial-rop-client/src/main/java/org/apache/cayenne/tutorial/persistent/client/Datamap.java,0,0,36,0,0,0,0,0,2,4.222222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/cay_2032/Team.java,0,0,0,0,28,0,0,0,2,3.333333333
itests/cayenne-runtime-itest/src/test/java/org/apache/cayenne/configuration/server/ServerRuntimeIntegrationTest.java,0,0,129,0,129,0,0,0,0,28.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/GenericMappingTest.java,0,0,41,0,110,0,0,0,0,16.77777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/QueryEngine.java,0,0,3,0,47,0,0,0,0,5.555555556
cayenne-server/src/test/java/org/apache/cayenne/access/jdbc/JDBCResultIteratorTest.java,0,0,0,0,86,0,0,0,2,9.777777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/TextAdapter.java,0,0,173,0,0,0,0,0,0,19.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/DICase.java,0,0,78,0,78,0,0,0,0,17.33333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/compound/CharPkTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/id/IdCoderTest.java,0,0,73,0,73,0,0,0,0,16.22222222
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockImplementation2_Named.java,0,0,35,0,35,0,0,0,0,7.777777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/swing/BeanActionBinding.java,0,0,94,0,0,0,0,0,0,10.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/DefaultBatchQueryBuilderFactory.java,88,0,0,0,44,0,0,0,0,14.66666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/CopyAttributeAction.java,0,0,86,0,2,0,0,0,2,10
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLExists.java,0,0,0,0,36,0,0,0,0,4
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/DOPrefetchTest.java,0,0,51,0,0,0,0,0,0,5.666666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/numeric_types/BitTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/JpaUnitTest.java,0,0,90,0,0,0,0,0,0,10
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLOrderBy.java,0,0,0,0,36,0,0,0,2,4.222222222
cayenne-server/src/test/java/org/apache/cayenne/configuration/rop/server/ROPServletTest.java,0,0,0,0,186,0,0,186,0,41.33333333
cayenne-server/src/test/java/org/apache/cayenne/DataContextConcurrencyIT.java,0,0,0,0,126,0,0,71,2,22.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CompoundFkTestEntity.java,0,0,28,0,0,0,0,0,0,3.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_Artist.java,0,0,77,0,77,0,0,0,0,17.11111111
itests/jpa-chapter2/src/main/java/org/apache/cayenne/jpa/itest/ch2/entity/SerializableEmbeddedEntity.java,0,0,42,0,0,0,0,0,0,4.666666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/CustomModePanel.java,0,0,146,0,78,57,0,129,0,45.55555556
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/RowDescriptorBuilder.java,0,0,0,0,268,0,0,74,2,38.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db1/CrossdbM1E1.java,0,0,0,0,28,0,0,0,0,3.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/PersistentObject.java,0,0,6,0,139,0,0,0,0,16.11111111
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockImplementation5.java,0,0,27,0,27,0,0,0,0,6
cayenne-server/src/test/java/org/apache/cayenne/testdo/deleterules/auto/_ClientDeleteDeny.java,0,0,0,0,56,0,0,0,0,6.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/derby/DerbyAdapter.java,0,2,88,0,228,0,0,0,0,35.33333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/cgen/CustomModePanel.java,0,0,0,0,0,0,0,213,95,34.22222222
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/filters/TableFilter.java,0,0,0,0,138,0,0,45,2,20.55555556
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTDivide.java,0,0,0,0,89,0,0,0,2,10.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/EmbeddableDisplayEvent.java,0,0,58,0,0,0,0,0,2,6.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/jdbc/BatchActionTest.java,0,0,36,0,79,0,0,0,0,12.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/MultipleObjectsDisplayEvent.java,0,0,42,0,14,0,0,0,2,6.444444444
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextRefreshingIT.java,0,0,0,0,387,0,0,0,2,43.22222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/hsqldb/HSQLDBSniffer.java,0,0,17,0,72,0,0,0,0,9.888888889
itests/cayenne-api/src/main/java/org/apache/cayenne/itest/cpa/defaults/auto/_DefaultsTable4.java,0,0,13,0,0,0,0,0,0,1.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/quotemap/Quotemap.java,0,0,0,0,36,0,0,0,0,4
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLOr.java,0,0,0,0,46,0,0,0,0,5.111111111
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/naming/DbEntityNameStemmer.java,0,0,0,0,29,0,0,0,2,3.444444444
framework/cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/relationship/ObjectIdBatchFault.java,0,0,139,0,139,0,0,0,0,30.88888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/CutProcedureParameterAction.java,0,0,79,0,0,0,0,0,2,9
cayenne-server/src/main/java/org/apache/cayenne/access/DataContextMergeHandler.java,0,0,0,0,218,0,0,0,2,24.44444444
cayenne-client/src/test/java/org/apache/cayenne/remote/ClientChannelServerDiffsIT.java,0,0,0,0,274,0,0,0,2,30.66666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/array_type/ArrayTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextExtendedTypeOperationsIT.java,0,0,0,0,93,0,0,0,2,10.55555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/configuration/ObjectStoreFactory.java,0,0,36,0,36,0,0,0,0,8
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/reflect/PersistentDescriptorFactory.java,0,0,22,0,399,0,0,0,0,46.77777778
cayenne-server/src/main/java/org/apache/cayenne/util/concurrentlinkedhashmap/Weigher.java,0,0,0,0,50,0,0,0,4,6
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/QueryDisplayListener.java,0,0,30,0,0,0,0,0,0,3.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/jdbc/SoftDeleteBatchQueryBuilderTest.java,0,0,124,0,214,0,0,0,0,37.55555556
cayenne-server/src/main/java/org/apache/cayenne/util/IndexPropertyList.java,0,0,0,0,320,0,0,0,2,35.77777778
cayenne-project-compatibility/src/main/java/org/apache/cayenne/configuration/xml/CompatibilityDataChannelDescriptorLoader.java,0,0,0,0,0,0,0,134,2,15.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/trans/BatchQueryBuilderTest.java,0,0,26,0,113,0,0,0,0,15.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_SerializableEntity.java,0,0,22,0,22,0,0,0,0,4.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/OracleCharType.java,0,0,58,0,58,0,0,0,0,12.88888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/TransactionDelegate.java,0,0,0,0,69,0,0,0,0,7.666666667
framework/cayenne-tools/src/main/java/org/apache/cayenne/tools/CayenneGeneratorMapLoaderAction.java,0,0,0,0,79,0,0,0,0,8.777777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/BatchQueryBuilderFactory.java,0,0,89,0,46,0,0,0,0,15
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/MockEntityTransaction.java,0,0,46,0,0,0,0,0,0,5.111111111
cayenne-server/src/test/java/org/apache/cayenne/testdo/numeric_types/auto/_BitNumberTestEntity.java,0,0,0,0,27,0,0,67,0,10.44444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/DataNodeDisplayListener.java,0,0,27,0,0,0,0,0,2,3.222222222
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLAnd.java,0,0,0,0,47,0,0,0,2,5.444444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable4.java,0,0,0,0,41,0,0,0,0,4.555555556
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/datanode/MainDataNodeEditor.java,0,0,355,0,0,0,0,0,0,39.44444444
cayenne-server/src/main/java/org/apache/cayenne/dba/ingres/IngresSelectAction.java,0,0,0,0,35,0,0,0,2,4.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextPrefetchTest.java,0,0,804,0,693,0,0,0,0,166.3333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/state/DisplayEventTypes.java,0,0,0,0,198,0,0,0,2,22.22222222
cayenne-server/src/test/java/org/apache/cayenne/access/SimpleIdIncrementalFaultListDataRowsIT.java,0,0,0,0,222,0,0,5,2,25.44444444
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/conf/MockAnnotatedBeanOrdering.java,0,0,38,0,0,0,0,0,0,4.222222222
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/ConnectionProperties.java,0,0,0,0,120,0,0,36,2,17.55555556
cayenne-web/src/main/java/org/apache/cayenne/configuration/web/WebUtil.java,0,0,0,0,0,0,0,54,2,6.222222222
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/DbRelationshipTargetDialog.java,0,0,116,0,0,0,0,0,0,12.88888889
cayenne-server/src/main/java/org/apache/cayenne/configuration/xml/QueryDescriptorHandler.java,0,0,0,0,0,0,0,220,2,24.66666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DbGeneratorPostprocessor.java,0,0,4,0,76,0,0,0,0,8.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/auto/_MtTable5.java,0,0,0,0,35,0,0,60,0,10.55555556
cayenne-java8/src/test/java/org/apache/cayenne/java8/db/auto/_LocalDateTestEntity.java,0,0,0,0,29,0,0,29,0,6.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/merge/MergeCase.java,0,0,185,0,239,0,0,0,0,47.11111111
framework/cayenne-tools/src/test/java/org/apache/cayenne/gen/DataMapGeneratedQueryRunTest.java,52,0,0,0,0,0,0,0,0,5.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/project/ProjectTraversalTest.java,0,0,64,0,0,0,0,0,0,7.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/dba/oracle/OracleUtilDateTypeTest.java,0,0,41,0,51,0,0,0,0,10.22222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/locking/LockingHelper.java,0,0,0,0,26,0,0,0,2,3.111111111
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTFunctionCall.java,0,0,0,0,128,0,0,0,2,14.44444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/table_primitives/TablePrimitives.java,0,0,0,0,25,0,0,0,2,3
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/pref/ComponentGeometry.java,0,0,199,0,18,0,0,0,2,24.33333333
cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/v7/UpgradeHandler_V7.java,0,0,0,0,137,0,0,137,0,30.44444444
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/xml/TableTypesHandler.java,0,0,0,0,0,0,0,64,2,7.333333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectWatchdog.java,0,0,144,0,144,0,0,0,0,32
cayenne-server/src/test/java/org/apache/cayenne/OneWayRelationshipsIT.java,0,0,0,0,227,0,0,0,2,25.44444444
cayenne-server/src/main/java/org/apache/cayenne/access/types/VoidType.java,0,0,0,0,68,0,0,0,2,7.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/DataChannelInterceptor.java,0,0,32,0,32,0,0,0,0,7.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/ExpressionConvertor.java,0,0,70,0,3,0,0,3,2,8.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/auto/_MtTable1.java,0,0,14,0,48,0,0,0,0,6.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/embeddable/auto/_EmbedEntity2.java,0,0,0,0,0,0,0,124,0,13.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/datanode/MainDataNodeView.java,0,0,127,0,0,0,0,45,2,19.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/project/ProjectTest.java,0,0,215,0,0,0,0,0,0,23.88888889
