Class,karaf-2.1.0,karaf-2.2.0,karaf-2.3.0,karaf-2.4.0,karaf-3.0.0,karaf-4.0.0,karaf-4.1.0,karaf-4.2.0,karaf-4.3.0,karaf-4.3.1,karaf-4.4.0,karaf-4.4.1,average
deployer/kar/src/main/java/org/apache/karaf/deployer/kar/KarArtifactInstaller.java,0,0,616,14,169,0,0,10,0,0,0,0,67.41666667
config/core/src/main/java/org/apache/karaf/config/core/ConfigMBean.java,0,0,0,0,17,0,0,0,0,0,0,0,1.416666667
shell/console/src/test/java/org/apache/karaf/shell/commands/Context.java,0,0,0,0,15,0,0,0,0,0,0,0,1.25
main/src/main/java/org/osgi/framework/hooks/weaving/WeavingException.java,0,0,0,0,51,0,0,0,0,0,0,0,4.25
itests/test/src/test/java/org/apache/karaf/itests/examples/JdbcExampleTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
admin/core/src/main/java/org/apache/karaf/admin/AdminService.java,0,0,0,5,0,0,0,0,0,0,0,0,0.416666667
scr/command/src/main/java/org/apache/karaf/scr/command/ScrUtils.java,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333
main/src/main/java/org/osgi/service/packageadmin/PackageAdmin.java,0,0,0,0,298,0,0,0,0,0,0,0,24.83333333
main/src/main/java/org/osgi/framework/ServiceReference.java,0,0,0,0,186,0,0,0,0,0,0,0,15.5
package/core/src/main/java/org/apache/karaf/packages/core/PackageRequirement.java,0,0,0,0,64,0,0,0,0,0,0,0,5.333333333
tooling/karaf-maven-plugin/src/it/test-repository-dependencies/dependency-bundle-b/src/main/java/test/B.java,0,0,0,0,0,0,25,0,0,0,0,0,2.083333333
kar/core/src/main/java/org/apache/karaf/kar/internal/FeatureDetector.java,0,0,0,0,19,0,0,0,0,0,0,0,1.583333333
util/src/main/java/org/apache/karaf/util/StreamUtils.java,0,0,0,0,18,0,0,0,0,0,0,0,1.5
shell/core/src/main/java/org/apache/karaf/shell/support/converter/GenericType.java,0,0,0,0,0,0,7,0,0,0,0,0,0.583333333
features/core/src/main/java/org/apache/karaf/features/internal/resolver/ResourceBuilder.java,0,0,0,0,0,39,39,29,0,0,0,0,8.916666667
webconsole/instance/src/main/java/org/apache/karaf/webconsole/instance/InstancePlugin.java,0,0,0,0,42,2,0,0,0,0,0,0,3.666666667
shell/console/src/main/java/org/apache/felix/gogo/commands/Action.java,0,0,0,0,55,0,0,0,0,0,0,0,4.583333333
config/src/main/java/org/apache/karaf/config/core/impl/osgi/Activator.java,0,0,0,0,0,4,0,0,0,0,0,0,0.333333333
scr/command/src/main/java/org/apache/karaf/scr/command/ListCommandComponent.java,0,0,0,0,17,0,0,0,0,0,0,0,1.416666667
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/ReactorMavenResolver.java,0,0,0,0,0,0,0,222,0,0,0,0,18.5
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/KarafPropertiesFile.java,0,0,6,0,0,0,0,0,0,0,0,0,0.5
shell/config/src/test/java/org/apache/karaf/shell/config/EditCommandTest.java,0,0,61,0,87,0,0,0,0,0,0,0,12.33333333
itests/test/src/test/java/org/apache/karaf/itests/SystemTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
bundle/command/src/main/java/org/apache/karaf/bundle/command/StartLevel.java,0,0,0,0,72,0,0,0,0,0,0,0,6
scr/command/src/main/java/org/apache/karaf/scr/command/ActivateCommandComponent.java,0,0,0,0,13,0,0,0,0,0,0,0,1.083333333
itests/src/test/java/org/apache/karaf/itests/monitoring/Activator.java,0,0,0,0,0,0,43,0,0,0,0,0,3.583333333
shell/console/src/main/java/org/apache/karaf/shell/commands/basic/AbstractCommand.java,0,0,0,0,0,2,0,0,0,0,0,0,0.166666667
features/core/src/main/java/org/apache/karaf/features/internal/model/Conditional.java,0,0,0,0,0,0,0,15,0,0,0,0,1.25
features/core/src/main/java/org/apache/karaf/features/internal/resolver/RequirementImpl.java,0,0,0,0,0,0,0,7,0,0,0,0,0.583333333
itests/test/src/test/java/org/apache/karaf/itests/JMXSecurityTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
itests/src/test/java/org/apache/karaf/itests/InstanceTest.java,0,0,0,0,0,0,0,18,0,0,0,0,1.5
itests/test/src/test/java/org/apache/karaf/itests/features/Spring43FeaturesTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
bundle/command/src/main/java/org/apache/karaf/bundle/command/BundleCommand.java,0,0,0,0,2,0,0,0,0,0,0,0,0.166666667
itests/kittests/src/test/java/org/apache/karaf/kittests/Helper.java,0,205,0,0,0,0,0,0,0,0,0,0,17.08333333
instance/command/src/main/java/org/apache/karaf/instance/command/ListCommand.java,0,0,0,0,79,0,0,0,0,0,0,0,6.583333333
features/core/src/main/java/org/apache/karaf/features/internal/util/MultiException.java,0,0,0,0,0,50,0,0,0,0,0,0,4.166666667
jms/command/src/main/java/org/apache/karaf/jms/command/completers/ConnectionFactoriesNameCompleter.java,0,0,0,0,0,53,0,0,0,0,0,0,4.416666667
itests/test/src/test/java/org/apache/karaf/itests/examples/JpaExampleTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/VerifyMojo.java,0,0,0,0,0,0,18,30,62,0,23,0,11.08333333
shell/console/src/main/java/org/apache/felix/gogo/commands/CommandException.java,0,0,0,0,64,0,0,0,0,0,0,0,5.333333333
services/staticcm/src/main/java/org/apache/karaf/services/staticcm/StaticConfigurationImpl.java,0,0,0,0,0,0,0,0,28,0,0,0,2.333333333
scheduler/src/main/java/org/apache/karaf/scheduler/core/SchedulerMBeanImpl.java,0,0,0,0,0,0,0,0,12,0,0,0,1
features/core/src/main/java/org/apache/karaf/features/internal/osgi/Activator.java,0,0,0,0,0,7,68,30,16,0,0,0,10.08333333
shell/ssh/src/main/java/org/apache/karaf/shell/ssh/KarafJaasAuthenticator.java,0,0,8,4,8,0,0,36,0,0,0,0,4.666666667
itests/src/test/java/org/apache/karaf/itests/monitoring/RegisteredService.java,0,0,0,0,0,0,34,0,0,0,0,0,2.833333333
shell/console/src/main/java/org/apache/karaf/shell/console/completer/CommandNamesCompleter.java,0,0,0,3,3,0,0,0,0,0,0,0,0.5
config/src/main/java/org/apache/karaf/config/command/MetaCommand.java,0,0,0,0,0,125,125,0,0,0,118,0,30.66666667
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/GrepAction.java,0,0,0,0,0,0,5,0,0,0,0,0,0.416666667
shell/config/src/main/java/org/apache/karaf/shell/config/ConfigPropertyCommandSupport.java,0,0,30,15,23,0,0,0,0,0,0,0,5.666666667
log/src/main/java/org/apache/karaf/log/core/internal/LruList.java,0,0,0,0,0,0,3,0,0,0,0,0,0.25
features/core/src/main/java/org/apache/karaf/features/internal/service/RepositoryCache.java,0,0,0,0,0,0,0,121,0,0,0,0,10.08333333
shell/commands/src/main/java/org/apache/karaf/shell/commands/GrepAction.java,0,1,26,0,26,0,0,0,0,0,0,0,4.416666667
dev/command/src/main/java/org/apache/karaf/dev/command/ShowBundleTree.java,0,0,0,0,7,0,0,0,0,0,0,0,0.583333333
package/core/src/main/java/org/apache/karaf/packages/core/PackagesMBean.java,0,0,0,0,7,0,0,0,0,0,0,0,0.583333333
management/server/src/main/java/org/apache/karaf/management/JaasAuthenticator.java,0,0,2,0,2,0,0,15,0,0,0,0,1.583333333
main/src/test/java/org/apache/karaf/main/MainStartTest.java,0,40,4,6,26,0,0,0,6,0,0,0,6.833333333
shell/console/src/main/java/org/apache/karaf/shell/console/CommandSessionHolder.java,0,0,0,0,18,0,0,0,0,0,0,0,1.5
shell/config/src/main/java/org/apache/karaf/shell/config/PropDelCommand.java,0,0,0,2,2,0,0,0,0,0,0,0,0.333333333
itests/src/test/java/org/apache/karaf/itests/features/CdiFeaturesTest.java,0,0,0,0,0,107,0,0,0,0,0,0,8.916666667
tooling/features-maven-plugin/src/main/java/org/apache/karaf/tooling/features/WarURLHandler.java,0,0,66,0,66,0,0,0,0,0,0,0,11
main/src/test/java/org/apache/karaf/main/lock/DerbyJDBCLockIntegrationTest.java,0,0,0,0,0,2,0,0,0,0,0,0,0.166666667
main/src/main/java/org/osgi/service/condpermadmin/package-info.java,0,0,0,0,32,0,0,0,0,0,0,0,2.666666667
shell/core/src/main/java/org/apache/karaf/shell/impl/console/commands/help/SingleCommandHelpProvider.java,0,0,0,0,0,0,0,4,0,0,0,0,0.333333333
config/src/main/java/org/apache/karaf/config/core/impl/JsonConfigInstaller.java,0,0,0,0,0,0,0,0,0,9,83,0,7.666666667
wrapper/core/src/main/java/org/apache/karaf/wrapper/management/internal/Wrapper.java,0,0,0,0,53,0,0,0,0,0,0,0,4.416666667
features/core/src/main/java/org/apache/karaf/features/internal/download/impl/MavenDownloadTask.java,0,0,0,0,0,0,11,0,8,0,0,0,1.583333333
management/mbeans/packages/src/main/java/org/apache/karaf/management/mbeans/packages/internal/PackagesMBeanImpl.java,0,0,40,0,134,0,0,0,0,0,0,0,14.5
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/StartBundle.java,0,0,13,0,0,0,0,0,0,0,0,0,1.083333333
instance/core/src/main/java/org/apache/karaf/instance/core/internal/InstanceImpl.java,0,0,0,0,392,0,0,0,0,0,0,0,32.66666667
features/core/src/main/java/org/apache/karaf/features/internal/service/FeatureConfigInstaller.java,0,0,0,0,0,34,17,5,74,0,16,1,12.25
main/src/test/java/org/apache/karaf/main/lock/BaseJDBCLockTest.java,0,0,0,0,0,10,0,2,0,0,0,0,1
main/src/main/java/org/osgi/framework/wiring/BundleRevisions.java,0,0,0,0,67,0,0,0,0,0,0,0,5.583333333
itests/test/src/test/java/org/apache/karaf/itests/examples/HttpResourceExampleTest.java,0,0,0,0,0,0,0,0,66,0,0,0,5.5
itests/test/src/test/java/org/apache/karaf/itests/examples/SoapExampleTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
tooling/karaf-maven-plugin/src/it/test-repository-dependencies/dependency-bundle-a/src/main/java/test/A.java,0,0,0,0,0,0,25,0,0,0,0,0,2.083333333
maven/core/src/main/java/org/apache/karaf/maven/command/MavenConfigurationSupport.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
config/core/src/main/java/org/apache/karaf/config/core/impl/ConfigRepositoryImpl.java,0,0,0,0,169,0,0,0,0,0,0,0,14.08333333
log/src/test/java/org/apache/karaf/log/core/internal/LogServiceLog4j2ImplTest.java,0,0,0,0,0,0,0,0,83,0,0,0,6.916666667
config/src/test/java/org/apache/karaf/config/command/MockCommandSession.java,0,0,0,0,0,0,0,10,0,0,0,0,0.833333333
itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,0,0,0,0,0,2,20,0,0,0,0,0,1.833333333
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/DockerfileMojo.java,0,0,0,0,0,0,0,0,1,0,0,0,0.083333333
webconsole/features/src/main/java/org/apache/karaf/webconsole/features/ExtendedFeature.java,0,0,0,68,89,1,0,0,0,0,0,0,13.16666667
features/command/src/main/java/org/apache/karaf/features/command/UninstallFeatureCommand.java,0,0,0,19,0,19,0,0,0,0,0,0,3.166666667
util/src/main/java/org/apache/karaf/util/jaas/JaasHelper.java,0,0,0,0,0,0,0,0,34,0,4,0,3.166666667
main/src/main/java/org/apache/karaf/main/lock/SimpleFileLock.java,0,0,0,0,4,2,0,7,0,0,0,0,1.083333333
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/syncope/SyncopeLoginModule.java,0,0,0,0,0,0,35,60,0,0,0,0,7.916666667
main/src/main/java/org/osgi/framework/PackagePermission.java,0,0,0,0,812,0,0,0,0,0,0,0,67.66666667
shell/ssh/src/main/java/org/apache/karaf/shell/ssh/ServerKeyVerifierImpl.java,0,0,0,0,0,15,0,0,0,0,0,0,1.25
scr/command/src/main/java/org/apache/karaf/scr/command/ScrCommandConstants.java,0,0,0,0,2,0,0,0,0,0,0,0,0.166666667
main/src/test/java/org/apache/karaf/main/lock/PostgreSQLJDBCLockTest.java,0,0,0,0,0,2,0,0,0,0,0,0,0.166666667
features/core/src/main/java/org/apache/karaf/features/internal/region/CandidateComparator.java,0,0,0,0,0,0,90,65,0,0,0,0,12.91666667
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/MoreAction.java,0,0,0,0,0,39,2,0,0,0,0,0,3.416666667
shell/config/src/main/java/org/apache/karaf/shell/config/ListCommand.java,0,0,0,0,7,0,0,0,0,0,0,0,0.583333333
main/src/main/java/org/apache/karaf/main/BootstrapLogManager.java,0,0,11,0,6,0,0,0,0,0,0,0,1.416666667
instance/command/src/test/java/org/apache/karaf/instance/main/ExecuteTest.java,0,0,0,0,52,0,0,0,0,0,0,0,4.333333333
main/src/main/java/org/osgi/framework/AllServiceListener.java,0,0,0,0,63,0,0,0,0,0,0,0,5.25
features/core/src/main/java/org/apache/karaf/features/internal/FeatureValidationUtil.java,0,0,0,0,25,0,0,0,0,0,0,0,2.083333333
jdbc/src/main/java/org/apache/karaf/jdbc/internal/JdbcConnector.java,0,0,0,0,0,128,0,0,0,0,0,0,10.66666667
shell/console/src/test/java/org/apache/karaf/shell/util/TestFormatting.java,0,0,0,0,36,0,0,0,0,0,0,0,3
tooling/exam/regression/src/test/java/org/apache/karaf/tooling/exam/regression/supports/MyServlet.java,0,0,0,0,60,0,0,0,0,0,0,0,5
main/src/main/java/org/osgi/framework/hooks/resolver/ResolverHookFactory.java,0,0,0,0,94,0,0,0,0,0,0,0,7.833333333
instance/core/src/main/java/org/apache/karaf/instance/core/internal/InstanceServiceImpl.java,0,0,0,0,1509,31,0,0,0,0,0,0,128.3333333
features/core/src/main/java/org/apache/karaf/features/internal/model/package-info.java,0,0,0,0,4,0,0,0,0,0,0,0,0.333333333
management/mbeans/config/src/main/java/org/apache/karaf/management/mbeans/config/ConfigMBean.java,0,0,33,0,9,0,0,0,0,0,0,0,3.5
config/command/src/main/java/org/apache/karaf/config/command/UpdateCommand.java,0,0,0,0,6,0,0,0,0,0,0,0,0.5
jaas/modules/src/test/java/org/apache/karaf/jaas/modules/properties/NullHandler.java,0,0,0,37,37,0,0,0,0,0,0,0,6.166666667
tooling/features-maven-plugin/src/main/java/org/apache/karaf/tooling/features/FeatureURLHandler.java,0,0,6,0,6,0,0,0,0,0,0,0,1
exception/src/main/java/java/lang/Exception.java,16,0,0,0,0,42,62,0,0,0,0,0,10
shell/config/src/test/java/org/apache/karaf/shell/config/UpdateCommandTest.java,0,0,88,0,108,0,0,0,0,0,0,0,16.33333333
shell/console/src/main/java/org/apache/karaf/shell/compat/CommandTracker.java,0,0,0,0,0,0,134,0,0,0,0,0,11.16666667
diagnostic/boot/src/main/java/org/apache/karaf/diagnostic/core/internal/DumpHandler.java,0,0,0,0,0,55,0,0,0,0,0,0,4.583333333
examples/karaf-itest-example/src/test/java/org/apache/karaf/examples/itests/ExampleITest.java,0,0,0,0,0,0,0,0,83,0,0,0,6.916666667
obr/command/src/main/java/org/apache/karaf/obr/command/ObrCommandSupport.java,0,0,0,0,112,0,0,0,0,0,0,0,9.333333333
shell/core/src/main/java/org/apache/karaf/shell/support/table/Col.java,0,0,0,0,0,82,0,0,0,0,0,0,6.833333333
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/UninstallBundle.java,0,0,4,0,0,0,0,0,0,0,0,0,0.333333333
main/src/test/java/org/apache/karaf/main/OracleJDBCLockTest.java,0,0,40,0,40,0,0,0,0,0,0,0,6.666666667
webconsole/http/src/main/java/org/apache/karaf/webconsole/http/WebDetail.java,0,0,0,0,111,0,0,0,0,0,0,0,9.25
scr/command/src/main/java/org/apache/karaf/scr/command/DetailsCommandComponent.java,0,0,0,0,14,0,0,0,0,0,0,0,1.166666667
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/Constants.java,0,0,3,0,0,0,0,0,0,0,0,0,0.25
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/runner/BaseScriptRunner.java,0,0,2,0,0,0,0,0,0,0,0,0,0.166666667
features/core/src/main/java/org/apache/karaf/features/internal/model/processing/package-info.java,0,0,0,0,0,0,0,6,0,0,0,0,0.5
jaas/modules/src/test/java/org/apache/karaf/jaas/modules/ldap/LdapCacheTest.java,0,0,0,0,0,0,175,0,0,0,0,0,14.58333333
features/core/src/main/java/org/apache/karaf/features/internal/model/processing/FeatureReplacements.java,0,0,0,0,0,0,0,4,0,0,0,0,0.333333333
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/ListBundleServices.java,0,0,8,67,0,0,0,0,0,0,0,0,6.25
webconsole/branding/src/main/java/org/apache/karaf/webconsole/JaasSecurityProvider.java,0,0,2,0,2,0,0,0,0,0,0,0,0.333333333
main/src/main/java/org/osgi/service/url/AbstractURLStreamHandlerService.java,0,0,0,0,149,0,0,0,0,0,0,0,12.41666667
diagnostic/core/src/main/java/org/apache/karaf/diagnostic/core/internal/ThreadDumpProvider.java,0,0,0,0,71,0,0,0,0,0,0,0,5.916666667
scheduler/src/main/java/org/apache/karaf/scheduler/core/QuartzJobExecutor.java,0,0,0,0,0,0,0,0,20,0,0,0,1.666666667
deployer/blueprint/src/main/java/org/apache/karaf/deployer/blueprint/BlueprintDeploymentListener.java,0,0,0,16,0,18,0,0,0,0,0,0,2.833333333
features/core/src/main/java/org/apache/karaf/features/internal/service/StaticInstallSupport.java,0,0,0,0,0,0,0,4,0,0,0,0,0.333333333
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/runner/InternalRunner.java,0,0,26,0,0,0,0,0,0,0,0,0,2.166666667
itests/test/src/test/java/org/apache/karaf/itests/JmsTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
system/core/src/main/java/org/apache/karaf/system/management/internal/System.java,0,0,0,0,235,0,0,0,0,0,0,0,19.58333333
features/core/src/main/java/org/apache/karaf/features/management/internal/FeaturesServiceMBeanImpl.java,0,0,0,0,228,22,0,0,0,0,0,0,20.83333333
kar/core/src/main/java/org/apache/karaf/kar/KarsMBean.java,0,0,0,0,18,0,0,0,0,0,0,0,1.5
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/StopBundle.java,0,0,13,0,0,0,0,0,0,0,0,0,1.083333333
main/src/main/java/org/apache/karaf/main/lock/LockManager.java,0,0,0,0,23,0,0,0,0,0,0,0,1.916666667
web/src/main/java/org/apache/karaf/web/internal/WebContainerServiceImpl.java,0,0,0,0,0,0,15,2,0,0,0,0,1.416666667
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/jdbc/JDBCBackingEngineFactory.java,0,0,0,2,0,2,0,0,0,0,0,0,0.333333333
features/core/src/main/java/org/apache/karaf/features/internal/util/StringArrayMap.java,0,0,0,0,0,0,0,329,0,0,0,0,27.41666667
tooling/exam/options/src/main/java/org/apache/karaf/tooling/exam/options/configs/FeaturesCfg.java,0,0,2,0,0,0,0,0,0,0,0,0,0.166666667
http/core/src/main/java/org/apache/karaf/http/core/ServletService.java,0,0,0,0,18,0,0,0,0,0,0,0,1.5
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/features/model/BundleRef.java,0,0,0,0,0,3,0,0,0,0,0,0,0.25
config/command/src/test/java/org/apache/karaf/config/command/UpdateCommandTest.java,0,0,0,0,2,0,0,0,0,0,0,0,0.166666667
main/src/main/java/org/apache/karaf/main/StartupListener.java,0,0,0,46,16,0,0,0,0,0,0,0,5.166666667
profile/src/main/java/org/apache/karaf/profile/assembly/ConfigInstaller.java,0,0,0,0,0,0,0,24,0,0,0,0,2
itests/test/src/test/java/org/apache/karaf/itests/BaseTest.java,0,0,0,0,0,0,0,0,44,0,0,0,3.666666667
util/src/main/java/org/apache/karaf/util/tracker/BaseActivator.java,0,0,0,0,0,0,20,28,22,0,0,0,5.833333333
itests/src/test/java/org/apache/karaf/itests/ConditionalFeaturesTest.java,0,0,0,0,14,7,3,0,0,0,0,0,2
itests/src/test/java/org/apache/karaf/itests/features/Spring4FeaturesTest.java,0,0,0,0,0,79,0,0,0,0,0,0,6.583333333
dev/command/src/main/java/org/apache/karaf/dev/command/DynamicImport.java,0,0,0,0,6,0,0,0,0,0,0,0,0.5
instance/core/src/main/java/org/apache/karaf/instance/core/InstanceService.java,0,0,0,0,3,0,0,0,0,0,0,0,0.25
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/ldap/ManagedSSLSocketFactory.java,0,0,0,0,0,0,103,0,5,0,0,0,9
log/core/src/main/java/org/apache/karaf/log/core/internal/LogMBeanImpl.java,0,0,0,0,73,0,0,0,0,0,0,0,6.083333333
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/SortAction.java,0,0,0,0,0,5,0,0,0,0,0,0,0.416666667
tooling/exam/options/src/main/java/org/apache/karaf/tooling/exam/options/KarafDistributionConfigurationConsoleOption.java,0,0,21,0,0,0,0,0,0,0,0,0,1.75
diagnostic/common/src/main/java/org/apache/karaf/diagnostic/common/LogDumpProvider.java,0,0,58,0,82,0,0,0,0,0,0,0,11.66666667
main/src/main/java/org/osgi/framework/ServiceException.java,0,0,0,0,133,0,0,0,0,0,0,0,11.08333333
shell/bundles/src/main/java/org/apache/karaf/shell/bundles/Install.java,0,0,0,0,32,0,0,0,0,0,0,0,2.666666667
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/Dependency31Helper.java,0,0,0,0,0,0,0,15,0,0,0,0,1.25
scheduler/src/main/java/org/apache/karaf/scheduler/command/ScheduleScript.java,0,0,0,0,0,0,0,0,200,0,0,0,16.66666667
profile/src/test/java/org/apache/karaf/profile/assembly/BuilderTest.java,0,0,0,0,0,0,0,50,0,0,0,0,4.166666667
itests/test/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
scr/command/src/main/java/org/apache/karaf/scr/command/DeactivateCommandComponent.java,0,0,0,0,13,0,0,0,0,0,0,0,1.083333333
features/core/src/main/java/org/apache/karaf/features/internal/util/JsonWriter.java,0,0,0,0,0,16,0,0,0,0,0,0,1.333333333
itests/test/src/test/java/org/apache/karaf/itests/JavaSecurityTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
http/core/src/main/java/org/apache/karaf/http/core/internal/HttpMBeanImpl.java,0,0,0,0,72,0,0,0,0,0,0,0,6
main/src/main/java/org/osgi/framework/hooks/service/EventHook.java,0,0,0,0,54,0,0,0,0,0,0,0,4.5
instance/src/main/java/org/apache/karaf/instance/core/internal/InstanceServiceImpl.java,0,0,0,0,0,73,19,19,118,0,0,0,19.08333333
log/command/src/main/java/org/apache/karaf/log/command/LogCommandSupport.java,0,0,0,0,29,0,0,0,0,0,0,0,2.416666667
main/src/main/java/org/osgi/framework/ServiceRegistration.java,0,0,0,0,114,0,0,0,0,0,0,0,9.5
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/GroupPrincipal.java,0,0,52,0,54,0,0,0,0,0,0,0,8.833333333
client/src/main/java/org/slf4j/impl/SimpleLoggerFactory.java,0,0,0,0,34,0,0,0,0,0,0,0,2.833333333
itests/test/src/test/java/org/apache/karaf/itests/ExternalConfigTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
management/mbeans/services/src/main/java/org/apache/karaf/management/mbeans/services/internal/ServicesMBeanImpl.java,0,0,78,0,62,0,0,0,0,0,0,0,11.66666667
shell/ssh/src/main/java/org/apache/karaf/shell/ssh/SshTerminal.java,0,16,136,0,0,0,0,3,5,0,0,0,13.33333333
specs/java.xml/src/main/java/javax/xml/datatype/DatatypeFactory.java,0,0,0,0,0,0,0,0,8,0,0,0,0.666666667
config/src/main/java/org/apache/karaf/config/command/EditCommand.java,0,0,0,0,0,3,11,0,0,0,6,0,1.666666667
main/src/main/java/org/apache/karaf/main/Main.java,7,185,139,296,199,110,27,96,44,0,0,0,91.91666667
tooling/features-maven-plugin/src/main/java/org/apache/karaf/tooling/features/ValidateFeaturesMojo.java,0,97,76,11,20,0,0,0,0,0,0,0,17
main/src/main/java/org/osgi/service/packageadmin/package-info.java,0,0,0,0,37,0,0,0,0,0,0,0,3.083333333
main/src/main/java/org/apache/karaf/main/KarafActivatorManager.java,0,0,0,0,21,0,0,0,0,0,0,0,1.75
main/src/main/java/org/osgi/framework/ServicePermission.java,0,0,0,0,946,0,0,0,0,0,0,0,78.83333333
itests/test/src/test/java/org/apache/karaf/itests/examples/DeployerExampleTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
shell/commands/src/main/java/org/apache/karaf/shell/shell/NewAction.java,0,0,0,0,9,0,0,0,0,0,0,0,0.75
features/core/src/main/java/org/apache/karaf/features/internal/model/ConfigFile.java,0,0,0,0,28,0,0,0,0,0,0,0,2.333333333
subsystem/src/main/java/org/apache/karaf/subsystem/commands/InfoAction.java,0,0,0,0,0,0,4,0,0,0,0,0,0.333333333
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/features/CreateKarMojo.java,0,0,0,0,158,0,0,0,0,0,0,0,13.16666667
jaas/modules/src/test/java/org/apache/karaf/jaas/modules/properties/NamePasswordHandler.java,0,0,0,50,50,0,0,0,0,0,0,0,8.333333333
main/src/main/java/org/osgi/framework/wiring/BundleWiring.java,0,0,0,0,344,0,0,0,0,0,0,0,28.66666667
itests/test/src/test/java/org/apache/karaf/itests/features/PaxCdiFeaturesTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333
util/src/main/java/org/apache/karaf/util/XmlUtils.java,0,0,0,118,0,119,0,0,44,0,0,0,23.41666667
main/src/main/java/org/osgi/framework/CapabilityPermission.java,0,0,0,0,807,0,0,0,0,0,0,0,67.25
shell/config/src/main/java/org/apache/karaf/shell/config/Properties.java,7,0,0,0,0,0,0,0,0,0,0,0,0.583333333
main/src/main/java/org/apache/karaf/main/Utils.java,18,0,0,0,0,0,0,0,0,0,0,0,1.5
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/WatchAction.java,0,0,0,0,18,0,109,174,0,0,0,0,25.08333333
scr/examples/src/main/java/org/apache/karaf/scr/examples/service/ExampleService.java,0,0,0,0,16,0,0,0,0,0,0,0,1.333333333
admin/management/src/main/java/org/apache/karaf/admin/management/AdminServiceMBean.java,0,0,2,1,0,0,0,0,0,0,0,0,0.25
main/src/main/java/org/osgi/service/url/package-info.java,0,0,0,0,32,0,0,0,0,0,0,0,2.666666667
shell/console/src/main/java/org/apache/karaf/shell/security/impl/SecuredCommandProcessorImpl.java,0,0,0,20,0,0,13,0,0,0,0,0,2.75
scr/examples/src/main/java/org/apache/karaf/scr/examples/component/MetaTypeManagedComponent.java,0,0,0,0,36,0,0,0,0,0,0,0,3
itests/test/src/test/java/org/apache/karaf/itests/MavenTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0.166666667
admin/core/src/main/java/org/apache/karaf/admin/Instance.java,0,0,0,7,0,0,0,0,0,0,0,0,0.583333333
features/command/src/main/java/org/apache/karaf/features/command/InfoFeatureCommand.java,0,2,2,0,2,2,0,0,2,0,0,0,0.833333333
main/src/main/java/org/osgi/framework/startlevel/BundleStartLevel.java,0,0,0,0,106,0,0,0,0,0,0,0,8.833333333
util/src/main/java/org/apache/karaf/util/locks/FileLockUtils.java,0,0,0,0,0,112,0,0,17,0,0,0,10.75
features/core/src/main/java/org/apache/karaf/features/management/internal/FeaturesService.java,0,0,0,0,252,0,0,0,0,0,0,0,21
main/src/main/java/org/osgi/service/condpermadmin/BundleLocationCondition.java,0,0,0,0,134,0,0,0,0,0,0,0,11.16666667
service/guard/src/main/java/org/apache/karaf/service/guard/tools/ACLConfigurationParser.java,0,0,0,0,0,0,12,34,0,0,0,0,3.833333333
